"","cancertype","nmdmetric","diff","pval","qval"
"134","LUSC","nmdns_mean",-0.843245936750956,0.156862745098039,0.608519269776876
"135","LUSC","nmdns_mean.wt",-0.100479011664968,0.0573787409700722,0.504945345622464
"136","OV","nmdptc_frac_decayed",0.528571428571429,0.199281568887613,0.641695085644563
"137","OV","nmdptc_med",0.982876377920632,0.197290998944743,0.641695085644563
"138","OV","nmdptc_med.wt",0.611272801446735,0.134216120233128,0.608519269776876
"139","OV","nmdptc_mean",0.992086579535597,0.188390715731184,0.641695085644563
"140","OV","nmdptc_mean.wt",0.58370829040783,0.155741284764614,0.608519269776876
"141","OV","nmdfs_frac_decayed",0,0.599544053157669,0.924698528521998
"142","OV","nmdfs_med",0.335220421473838,0.601603843689266,0.924698528521998
"143","OV","nmdfs_med.wt",0.335220421473838,0.601603843689266,0.924698528521998
"144","OV","nmdfs_mean",0.335220421473838,0.601603843689266,0.924698528521998
"145","OV","nmdfs_mean.wt",0.335220421473838,0.601603843689266,0.924698528521998
"146","OV","nmdns_frac_decayed",0.433333333333333,0.19190867639741,0.641695085644563
"147","OV","nmdns_med",0.773596043489959,0.27580381915896,0.725979246177471
"148","OV","nmdns_med.wt",0.693193284112961,0.175227224425513,0.641695085644563
"149","OV","nmdns_mean",1.09499566287556,0.211564050473161,0.655104853346819
"150","OV","nmdns_mean.wt",0.624385834914058,0.23165146586505,0.655104853346819
"151","PRAD","nmdptc_frac_decayed",0.357142857142857,0.742562531961066,0.96021017063931
"152","PRAD","nmdptc_med",0.127575080062213,0.730834396697978,0.96021017063931
"153","PRAD","nmdptc_med.wt",0.0096034461482399,0.449148852534945,0.891010751005685
"154","PRAD","nmdptc_mean",0.215142703199918,0.740736906317508,0.96021017063931
"155","PRAD","nmdptc_mean.wt",0.00917032869796082,0.461059306929364,0.893786589821164
"156","PRAD","nmdfs_frac_decayed",0,0.961732655603834,1
"157","PRAD","nmdfs_med",0.537083022357552,1,1
"158","PRAD","nmdfs_med.wt",-0.0704216509048098,0.732764126384865,0.96021017063931
"159","PRAD","nmdfs_mean",0.537083022357552,0.986776192167989,1
"160","PRAD","nmdfs_mean.wt",-0.00550398661767915,0.757867152161225,0.968864257024293
"161","PRAD","nmdns_frac_decayed",-0.333333333333333,0.536899084460083,0.919227155268715
"162","PRAD","nmdns_med",0.277366024961954,0.646591435620353,0.950869758265225
"163","PRAD","nmdns_med.wt",-0.135646045908114,0.41224472315577,0.859097979717438
"164","PRAD","nmdns_mean",-0.193007644447376,0.558140158388601,0.924698528521998
"165","PRAD","nmdns_mean.wt",-0.135646045908114,0.357448208770695,0.804258469734065
"166","SKCM","nmdptc_frac_decayed",0.05,0.604136371967705,0.924698528521998
"167","SKCM","nmdptc_med",0.490483067975129,0.380872024151617,0.824001975328017
"168","SKCM","nmdptc_med.wt",0.0171922204641763,0.534672406236294,0.919227155268715
"169","SKCM","nmdptc_mean",0.430875629501478,0.31907498092297,0.757333448686891
"170","SKCM","nmdptc_mean.wt",0.0128888523172208,0.728778363840442,0.96021017063931
"171","SKCM","nmdfs_frac_decayed",0,0.808019174708838,0.989551049611417
"172","SKCM","nmdfs_med",0.496322098577642,0.0554118246305426,0.504945345622464
"173","SKCM","nmdfs_med.wt",0.200912588316976,0.20249044924784,0.641695085644563
"174","SKCM","nmdfs_mean",0.658666738222388,0.0536989934536768,0.504945345622464
