"var","hr","pval","hr_ci95"
"age.cat>=65",1.8,"3.68e-04","1.3 to 2.4"
"gendermale",0.8,"8.42e-02","0.6 to 1"
"tnm_stageII",1.1,"7.30e-01","0.6 to 2.1"
"tnm_stageIII",2.6,"3.04e-06","1.7 to 3.9"
"tnm_stageIV",9,"0.00e+00","6.1 to 13.4"
"nmdns_mean.catmed",1,"8.91e-01","0.7 to 1.5"
"nmdns_mean.cathigh",0.8,"4.49e-01","0.6 to 1.3"
"age.cat>=65",1.8,"1.33e-04","1.3 to 2.5"
"gendermale",0.8,"1.00e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.37e-01","0.6 to 2.1"
"tnm_stageIII",2.6,"2.59e-06","1.8 to 4"
"tnm_stageIV",9,"0.00e+00","6.1 to 13.4"
"nmdns_mean.wt.catmed",1.3,"2.20e-01","0.9 to 1.9"
"nmdns_mean.wt.cathigh",1,"9.80e-01","0.6 to 1.6"
"age.cat>=65",1.8,"2.95e-04","1.3 to 2.4"
"gendermale",0.8,"8.86e-02","0.6 to 1"
"tnm_stageII",1.1,"7.36e-01","0.6 to 2.1"
"tnm_stageIII",2.6,"3.22e-06","1.7 to 3.9"
"tnm_stageIV",9,"0.00e+00","6.1 to 13.4"
