"var","hr","pval","hr_ci95"
"tnm_stageI/II NOS",0.4,"1.93e-01","0.1 to 1.7"
"tnm_stageII",1,"9.86e-01","0.4 to 2.8"
"tnm_stageIII",1.4,"5.32e-01","0.5 to 3.8"
"tnm_stageIV",2.3,"1.83e-01","0.7 to 7.7"
"TGFB1_cna",1.1,"5.38e-01","0.8 to 1.4"
"age.cat>=65",1.6,"5.98e-03","1.2 to 2.3"
"gendermale",1.2,"3.33e-01","0.8 to 1.6"
"tnm_stageI",0.8,"6.20e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.3,"1.71e-01","0.1 to 1.6"
"tnm_stageII",1,"9.67e-01","0.4 to 2.9"
"tnm_stageIII",1.4,"5.37e-01","0.5 to 3.8"
"tnm_stageIV",2.4,"1.65e-01","0.7 to 8"
"CIC_cna",1,"9.28e-01","0.8 to 1.3"
"age.cat>=65",1.6,"6.19e-03","1.1 to 2.3"
"gendermale",1.2,"3.21e-01","0.8 to 1.7"
"tnm_stageI",0.8,"6.13e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"1.81e-01","0.1 to 1.6"
"tnm_stageII",1,"9.74e-01","0.4 to 2.9"
"tnm_stageIII",1.4,"5.28e-01","0.5 to 3.9"
"tnm_stageIV",2.3,"1.73e-01","0.7 to 7.9"
"CSNK2A1_cna",1.1,"6.44e-01","0.8 to 1.4"
"age.cat>=65",1.6,"6.58e-03","1.1 to 2.3"
"gendermale",1.2,"3.21e-01","0.8 to 1.7"
"tnm_stageI",0.7,"5.90e-01","0.3 to 2.1"
"tnm_stageI/II NOS",0.3,"1.72e-01","0.1 to 1.6"
"tnm_stageII",1,"9.53e-01","0.4 to 2.9"
"tnm_stageIII",1.4,"5.25e-01","0.5 to 3.9"
"tnm_stageIV",2.4,"1.65e-01","0.7 to 8"
"CSNK2A1_mut",NA," NA","NA to NA"
"age.cat>=65",1.6,"6.18e-03","1.1 to 2.3"
"gendermale",1.2,"3.15e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.11e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"1.82e-01","0.1 to 1.6"
"tnm_stageII",1,"9.75e-01","0.4 to 2.9"
"tnm_stageIII",1.4,"5.27e-01","0.5 to 3.9"
"tnm_stageIV",2.3,"1.74e-01","0.7 to 7.8"
"ASXL1_cna",0.8,"2.51e-01","0.6 to 1.1"
"age.cat>=65",1.6,"6.19e-03","1.1 to 2.3"
"gendermale",1.2,"3.41e-01","0.8 to 1.6"
"tnm_stageI",0.8,"6.77e-01","0.3 to 2.3"
"tnm_stageI/II NOS",0.4,"2.16e-01","0.1 to 1.8"
"tnm_stageII",1,"9.82e-01","0.4 to 2.9"
"tnm_stageIII",1.4,"5.01e-01","0.5 to 3.9"
"tnm_stageIV",2.2,"1.91e-01","0.7 to 7.6"
"IFNGR2_cna",1,"8.72e-01","0.7 to 1.3"
"age.cat>=65",1.6,"6.16e-03","1.1 to 2.3"
"gendermale",1.2,"3.16e-01","0.8 to 1.7"
"tnm_stageI",0.8,"6.16e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"1.80e-01","0.1 to 1.6"
"tnm_stageII",1,"9.78e-01","0.4 to 2.9"
"tnm_stageIII",1.4,"5.30e-01","0.5 to 3.8"
"tnm_stageIV",2.3,"1.74e-01","0.7 to 7.8"
"IFNGR2_mut",0.9,"7.65e-01","0.5 to 1.6"
"age.cat>=65",1.6,"5.93e-03","1.2 to 2.3"
"gendermale",1.2,"3.02e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.15e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"1.82e-01","0.1 to 1.6"
"tnm_stageII",1,"9.76e-01","0.4 to 2.9"
"tnm_stageIII",1.4,"5.18e-01","0.5 to 3.9"
"tnm_stageIV",2.3,"1.73e-01","0.7 to 7.8"
"EP300_cna",0.9,"2.11e-01","0.7 to 1.1"
"age.cat>=65",1.6,"5.26e-03","1.2 to 2.3"
"gendermale",1.2,"3.70e-01","0.8 to 1.6"
"tnm_stageI",0.7,"5.30e-01","0.2 to 2"
"tnm_stageI/II NOS",0.3,"1.59e-01","0.1 to 1.5"
"tnm_stageII",1,"9.51e-01","0.3 to 2.7"
"tnm_stageIII",1.4,"5.59e-01","0.5 to 3.8"
"tnm_stageIV",2.1,"2.21e-01","0.6 to 7.3"
"EP300_mut",0,"9.92e-01","0 to Inf"
"age.cat>=65",1.6,"7.57e-03","1.1 to 2.3"
"gendermale",1.2,"4.05e-01","0.8 to 1.6"
"tnm_stageI",0.8,"6.20e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"1.84e-01","0.1 to 1.6"
"tnm_stageII",1,"9.60e-01","0.4 to 2.9"
"tnm_stageIII",1.4,"4.84e-01","0.5 to 4"
"tnm_stageIV",2.4,"1.67e-01","0.7 to 7.9"
"DDX3X_cna",1,"8.34e-01","0.7 to 1.3"
"age.cat>=65",1.6,"6.07e-03","1.2 to 2.3"
"gendermale",1.2,"3.07e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.18e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"1.81e-01","0.1 to 1.6"
"tnm_stageII",1,"9.74e-01","0.4 to 2.9"
"tnm_stageIII",1.4,"5.20e-01","0.5 to 3.9"
"tnm_stageIV",2.3,"1.77e-01","0.7 to 7.8"
"DDX3X_mut",0.8,"4.70e-01","0.4 to 1.4"
"age.cat>=65",1.6,"5.81e-03","1.2 to 2.3"
"gendermale",1.2,"2.75e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.22e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"1.81e-01","0.1 to 1.6"
"tnm_stageII",1,"9.60e-01","0.4 to 2.9"
"tnm_stageIII",1.4,"5.15e-01","0.5 to 3.9"
"tnm_stageIV",2.3,"1.70e-01","0.7 to 7.9"
"SSX5_cna",1,"7.56e-01","0.7 to 1.3"
"age.cat>=65",1.6,"5.89e-03","1.2 to 2.3"
"gendermale",1.2,"3.01e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.23e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"1.81e-01","0.1 to 1.6"
"tnm_stageII",1,"9.73e-01","0.4 to 2.9"
"tnm_stageIII",1.4,"5.15e-01","0.5 to 3.9"
"tnm_stageIV",2.3,"1.78e-01","0.7 to 7.8"
"FOXP3_cna",1,"7.79e-01","0.7 to 1.3"
"age.cat>=65",1.6,"5.94e-03","1.2 to 2.3"
"gendermale",1.2,"3.03e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.22e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"1.81e-01","0.1 to 1.6"
"tnm_stageII",1,"9.73e-01","0.4 to 2.9"
"tnm_stageIII",1.4,"5.17e-01","0.5 to 3.9"
"tnm_stageIV",2.3,"1.78e-01","0.7 to 7.8"
"SMC1A_cna",1,"9.25e-01","0.7 to 1.3"
"age.cat>=65",1.6,"6.24e-03","1.1 to 2.3"
"gendermale",1.2,"3.13e-01","0.8 to 1.7"
"tnm_stageI",0.8,"6.15e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"1.81e-01","0.1 to 1.6"
"tnm_stageII",1,"9.74e-01","0.4 to 2.9"
"tnm_stageIII",1.4,"5.24e-01","0.5 to 3.9"
"tnm_stageIV",2.3,"1.75e-01","0.7 to 7.8"
"SMC1A_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.6,"7.07e-03","1.1 to 2.3"
"gendermale",1.2,"3.51e-01","0.8 to 1.6"
"tnm_stageI",0.8,"6.09e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"1.82e-01","0.1 to 1.6"
"tnm_stageII",1,"9.76e-01","0.4 to 2.9"
"tnm_stageIII",1.4,"5.18e-01","0.5 to 3.9"
"tnm_stageIV",2.3,"1.74e-01","0.7 to 7.8"
"MORC4_cna",0.8,"2.80e-01","0.6 to 1.1"
"age.cat>=65",1.7,"4.33e-03","1.2 to 2.4"
"gendermale",1.2,"2.50e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.41e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"1.79e-01","0.1 to 1.6"
"tnm_stageII",1,"9.58e-01","0.4 to 2.9"
"tnm_stageIII",1.4,"4.89e-01","0.5 to 4"
"tnm_stageIV",2.3,"1.85e-01","0.7 to 7.7"
"CUL4B_cna",0.9,"6.78e-01","0.7 to 1.3"
"age.cat>=65",1.6,"5.65e-03","1.2 to 2.3"
"gendermale",1.2,"2.94e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.24e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"1.81e-01","0.1 to 1.6"
"tnm_stageII",1,"9.66e-01","0.4 to 2.9"
"tnm_stageIII",1.4,"5.12e-01","0.5 to 3.9"
"tnm_stageIV",2.3,"1.78e-01","0.7 to 7.8"
"CUL4B_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.6,"7.14e-03","1.1 to 2.3"
"gendermale",1.2,"2.97e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.06e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"1.80e-01","0.1 to 1.6"
"tnm_stageII",1,"9.74e-01","0.4 to 2.9"
"tnm_stageIII",1.4,"5.17e-01","0.5 to 3.9"
"tnm_stageIV",2.3,"1.74e-01","0.7 to 7.8"
"TMB",1,"4.26e-02","1 to 1"
"age.cat>=65",1.7,"3.39e-03","1.2 to 2.4"
"gendermale",1.3,"1.45e-01","0.9 to 1.8"
"tnm_stageI",0.8,"6.33e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"1.81e-01","0.1 to 1.6"
"tnm_stageII",1.1,"9.01e-01","0.4 to 3"
"tnm_stageIII",1.4,"4.91e-01","0.5 to 4"
"tnm_stageIV",2.2,"1.97e-01","0.7 to 7.5"
"PDL1",1,"4.17e-01","1 to 1"
"age.cat>=65",1.6,"5.76e-03","1.2 to 2.3"
"gendermale",1.2,"3.47e-01","0.8 to 1.6"
"tnm_stageI",0.8,"6.30e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"1.83e-01","0.1 to 1.6"
"tnm_stageII",1,"9.76e-01","0.4 to 2.9"
"tnm_stageIII",1.4,"5.19e-01","0.5 to 3.9"
"tnm_stageIV",2.4,"1.66e-01","0.7 to 8"
"silent.catmed",0.4,"1.40e-05","0.3 to 0.6"
"silent.cathigh",0.5,"6.53e-04","0.3 to 0.7"
"age.cat>=65",1.7,"3.16e-03","1.2 to 2.4"
"gendermale",1.3,"1.13e-01","0.9 to 1.8"
"tnm_stageI",1.3,"6.64e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.6,"5.83e-01","0.1 to 3.1"
"tnm_stageII",1.7,"3.34e-01","0.6 to 4.9"
"tnm_stageIII",2.2,"1.30e-01","0.8 to 6.4"
"tnm_stageIV",3.8,"3.47e-02","1.1 to 13.3"
"missense.catmed",0.4,"1.86e-06","0.3 to 0.6"
"missense.cathigh",0.4,"5.23e-05","0.2 to 0.6"
"age.cat>=65",1.7,"2.95e-03","1.2 to 2.4"
"gendermale",1.4,"7.19e-02","1 to 1.9"
"tnm_stageI",1.4,"5.36e-01","0.5 to 4.2"
"tnm_stageI/II NOS",0.7,"6.56e-01","0.1 to 3.3"
"tnm_stageII",1.8,"2.66e-01","0.6 to 5.3"
"tnm_stageIII",2.4,"1.05e-01","0.8 to 6.8"
"tnm_stageIV",4.1,"2.73e-02","1.2 to 14.2"
"nonsense.catmed",0.4,"2.05e-06","0.3 to 0.6"
"nonsense.cathigh",0.5,"6.56e-04","0.3 to 0.7"
"age.cat>=65",1.7,"3.70e-03","1.2 to 2.4"
"gendermale",1.4,"7.88e-02","1 to 1.9"
"tnm_stageI",1.2,"7.01e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.7,"6.45e-01","0.1 to 3.3"
"tnm_stageII",1.6,"3.62e-01","0.6 to 4.7"
"tnm_stageIII",2.3,"1.14e-01","0.8 to 6.6"
"tnm_stageIV",4,"2.74e-02","1.2 to 14"
"frameshift.catmed",0.6,"1.85e-02","0.4 to 0.9"
"frameshift.cathigh",0.7,"5.56e-02","0.5 to 1"
"age.cat>=65",1.6,"6.18e-03","1.1 to 2.3"
"gendermale",1.2,"2.73e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.12e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"2.40e-01","0.1 to 1.9"
"tnm_stageII",1.1,"8.83e-01","0.4 to 3.1"
"tnm_stageIII",1.5,"4.42e-01","0.5 to 4.2"
"tnm_stageIV",2.2,"2.08e-01","0.6 to 7.4"
"total.catmed",0.4,"5.44e-07","0.3 to 0.5"
"total.cathigh",0.4,"5.95e-05","0.2 to 0.6"
"age.cat>=65",1.7,"2.96e-03","1.2 to 2.4"
"gendermale",1.4,"7.32e-02","1 to 1.9"
"tnm_stageI",1.4,"5.05e-01","0.5 to 4.3"
"tnm_stageI/II NOS",0.7,"6.75e-01","0.1 to 3.4"
"tnm_stageII",1.9,"2.48e-01","0.6 to 5.4"
"tnm_stageIII",2.4,"9.65e-02","0.9 to 6.9"
"tnm_stageIV",4.2,"2.39e-02","1.2 to 14.7"
"GZMA.catmed",0.6,"6.42e-03","0.4 to 0.9"
"GZMA.cathigh",0.4,"1.02e-04","0.3 to 0.6"
"age.cat>=65",1.7,"5.11e-03","1.2 to 2.4"
"gendermale",1.1,"4.75e-01","0.8 to 1.6"
"tnm_stageI",0.9,"7.68e-01","0.3 to 2.4"
"tnm_stageI/II NOS",0.3,"1.39e-01","0.1 to 1.5"
"tnm_stageII",0.9,"8.59e-01","0.3 to 2.6"
"tnm_stageIII",1.4,"4.84e-01","0.5 to 4"
"tnm_stageIV",2.7,"1.07e-01","0.8 to 9.3"
"PRF1.catmed",0.5,"7.37e-04","0.4 to 0.8"
"PRF1.cathigh",0.4,"1.10e-04","0.3 to 0.6"
"age.cat>=65",1.8,"1.38e-03","1.3 to 2.5"
"gendermale",1.3,"1.57e-01","0.9 to 1.8"
"tnm_stageI",0.9,"7.77e-01","0.3 to 2.4"
"tnm_stageI/II NOS",0.3,"1.64e-01","0.1 to 1.6"
"tnm_stageII",1,"9.27e-01","0.3 to 2.7"
"tnm_stageIII",1.5,"4.34e-01","0.5 to 4.2"
"tnm_stageIV",2.7,"1.09e-01","0.8 to 9.2"
"nmdptc_max.catmed",0.5,"1.43e-03","0.4 to 0.8"
"nmdptc_max.cathigh",0.8,"2.65e-01","0.5 to 1.2"
"age.cat>=65",1.6,"9.67e-03","1.1 to 2.3"
"gendermale",1.3,"1.20e-01","0.9 to 1.8"
"tnm_stageI",0.9,"9.20e-01","0.3 to 2.7"
"tnm_stageI/II NOS",0.5,"3.78e-01","0.1 to 2.3"
"tnm_stageII",1.4,"5.47e-01","0.5 to 4"
"tnm_stageIII",2,"2.07e-01","0.7 to 5.5"
"tnm_stageIV",3.5,"4.73e-02","1 to 12.1"
"nmdptc_n_decayed.catmed",0.9,"7.40e-01","0.6 to 1.4"
"nmdptc_n_decayed.cathigh",1,"9.04e-01","0.6 to 1.5"
"age.cat>=65",1.6,"7.21e-03","1.1 to 2.3"
"gendermale",1.2,"3.09e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.48e-01","0.3 to 2.3"
"tnm_stageI/II NOS",0.4,"2.06e-01","0.1 to 1.7"
"tnm_stageII",1,"9.30e-01","0.4 to 3"
"tnm_stageIII",1.4,"4.99e-01","0.5 to 4"
"tnm_stageIV",2.4,"1.69e-01","0.7 to 7.9"
"nmdptc_frac_decayed.catmed",1.1,"7.11e-01","0.7 to 1.6"
"nmdptc_frac_decayed.cathigh",1.3,"2.11e-01","0.9 to 2"
"age.cat>=65",1.6,"6.45e-03","1.1 to 2.3"
"gendermale",1.2,"2.52e-01","0.9 to 1.7"
"tnm_stageI",0.7,"5.06e-01","0.2 to 2"
"tnm_stageI/II NOS",0.3,"1.45e-01","0.1 to 1.5"
"tnm_stageII",1,"9.38e-01","0.3 to 2.7"
"tnm_stageIII",1.3,"6.28e-01","0.5 to 3.6"
"tnm_stageIV",2.1,"2.39e-01","0.6 to 7.1"
"nmdptc_med.catmed",1,"9.89e-01","0.7 to 1.5"
"nmdptc_med.cathigh",1.6,"3.61e-02","1 to 2.4"
"age.cat>=65",1.6,"1.10e-02","1.1 to 2.2"
"gendermale",1.2,"2.75e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.76e-01","0.3 to 2.3"
"tnm_stageI/II NOS",0.3,"1.74e-01","0.1 to 1.6"
"tnm_stageII",1.1,"8.69e-01","0.4 to 3.1"
"tnm_stageIII",1.5,"4.62e-01","0.5 to 4.1"
"tnm_stageIV",2.2,"2.00e-01","0.7 to 7.5"
"nmdptc_med.wt.catmed",1.1,"7.21e-01","0.7 to 1.6"
"nmdptc_med.wt.cathigh",1.7,"1.35e-02","1.1 to 2.7"
"age.cat>=65",1.6,"7.15e-03","1.1 to 2.3"
"gendermale",1.2,"2.17e-01","0.9 to 1.7"
"tnm_stageI",0.7,"4.73e-01","0.2 to 2"
"tnm_stageI/II NOS",0.3,"1.02e-01","0.1 to 1.3"
"tnm_stageII",1,"9.36e-01","0.3 to 2.7"
"tnm_stageIII",1.2,"7.26e-01","0.4 to 3.4"
"tnm_stageIV",2.1,"2.28e-01","0.6 to 7.2"
"nmdptc_mean.catmed",0.9,"6.84e-01","0.6 to 1.4"
"nmdptc_mean.cathigh",1.3,"2.86e-01","0.8 to 2"
"age.cat>=65",1.6,"7.31e-03","1.1 to 2.3"
"gendermale",1.2,"3.13e-01","0.9 to 1.7"
"tnm_stageI",0.8,"5.99e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"1.83e-01","0.1 to 1.6"
"tnm_stageII",1,"9.74e-01","0.4 to 2.9"
"tnm_stageIII",1.4,"5.25e-01","0.5 to 3.9"
"tnm_stageIV",2.1,"2.28e-01","0.6 to 7.3"
"nmdptc_mean.wt.catmed",1,"8.26e-01","0.7 to 1.5"
"nmdptc_mean.wt.cathigh",1.3,"2.38e-01","0.8 to 2"
"age.cat>=65",1.6,"5.86e-03","1.2 to 2.3"
"gendermale",1.2,"2.62e-01","0.9 to 1.7"
"tnm_stageI",0.7,"5.40e-01","0.2 to 2.1"
"tnm_stageI/II NOS",0.3,"1.53e-01","0.1 to 1.5"
"tnm_stageII",0.9,"9.14e-01","0.3 to 2.7"
"tnm_stageIII",1.3,"6.23e-01","0.5 to 3.6"
"tnm_stageIV",2.2,"2.00e-01","0.7 to 7.5"
"nmdfs_max.catmed",1.1,"5.83e-01","0.7 to 1.7"
"nmdfs_max.cathigh",1.4,"1.11e-01","0.9 to 2.2"
"age.cat>=65",1.6,"8.93e-03","1.1 to 2.3"
"gendermale",1.2,"2.90e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.25e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"2.06e-01","0.1 to 1.7"
"tnm_stageII",1.1,"9.18e-01","0.4 to 3"
"tnm_stageIII",1.4,"4.97e-01","0.5 to 4"
"tnm_stageIV",2.5,"1.42e-01","0.7 to 8.4"
"nmdfs_n_decayed.catmed",0.8,"2.36e-01","0.5 to 1.2"
"nmdfs_n_decayed.cathigh",1.2,"2.60e-01","0.9 to 1.8"
"age.cat>=65",1.6,"6.48e-03","1.1 to 2.3"
"gendermale",1.2,"2.28e-01","0.9 to 1.7"
"tnm_stageI",0.9,"7.66e-01","0.3 to 2.4"
"tnm_stageI/II NOS",0.5,"3.13e-01","0.1 to 2.1"
"tnm_stageII",1.2,"6.99e-01","0.4 to 3.5"
"tnm_stageIII",1.6,"3.82e-01","0.6 to 4.4"
"tnm_stageIV",2.5,"1.34e-01","0.8 to 8.6"
"nmdfs_frac_decayed.catmed",0.9,"7.19e-01","0.6 to 1.4"
"nmdfs_frac_decayed.cathigh",1.2,"4.49e-01","0.8 to 1.7"
"age.cat>=65",1.6,"6.58e-03","1.1 to 2.3"
"gendermale",1.2,"2.35e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.79e-01","0.3 to 2.3"
"tnm_stageI/II NOS",0.4,"2.25e-01","0.1 to 1.8"
"tnm_stageII",1.1,"8.45e-01","0.4 to 3.2"
"tnm_stageIII",1.5,"4.68e-01","0.5 to 4.1"
"tnm_stageIV",2.6,"1.32e-01","0.8 to 8.7"
"nmdfs_med.catmed",1.2,"4.25e-01","0.8 to 1.8"
"nmdfs_med.cathigh",1.4,"1.02e-01","0.9 to 2.2"
"age.cat>=65",1.6,"6.05e-03","1.1 to 2.3"
"gendermale",1.2,"2.80e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.89e-01","0.3 to 2.3"
"tnm_stageI/II NOS",0.4,"2.14e-01","0.1 to 1.8"
"tnm_stageII",1.1,"8.60e-01","0.4 to 3.2"
"tnm_stageIII",1.5,"4.61e-01","0.5 to 4.1"
"tnm_stageIV",2.6,"1.32e-01","0.8 to 8.8"
"nmdfs_med.wt.catmed",0.9,"7.03e-01","0.6 to 1.4"
"nmdfs_med.wt.cathigh",1.2,"4.70e-01","0.8 to 1.8"
"age.cat>=65",1.6,"7.05e-03","1.1 to 2.3"
"gendermale",1.2,"2.71e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.44e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"2.24e-01","0.1 to 1.8"
"tnm_stageII",1.1,"8.81e-01","0.4 to 3.1"
"tnm_stageIII",1.4,"4.87e-01","0.5 to 4"
"tnm_stageIV",2.4,"1.55e-01","0.7 to 8.2"
"nmdfs_mean.catmed",1.2,"4.55e-01","0.8 to 1.8"
"nmdfs_mean.cathigh",1.4,"1.04e-01","0.9 to 2.2"
"age.cat>=65",1.6,"5.62e-03","1.2 to 2.3"
"gendermale",1.2,"2.77e-01","0.9 to 1.7"
"tnm_stageI",0.8,"7.04e-01","0.3 to 2.3"
"tnm_stageI/II NOS",0.4,"2.19e-01","0.1 to 1.8"
"tnm_stageII",1.1,"8.31e-01","0.4 to 3.2"
"tnm_stageIII",1.5,"4.62e-01","0.5 to 4.1"
"tnm_stageIV",2.6,"1.29e-01","0.8 to 8.8"
"nmdfs_mean.wt.catmed",1,"8.27e-01","0.6 to 1.4"
"nmdfs_mean.wt.cathigh",1.2,"3.48e-01","0.8 to 1.9"
"age.cat>=65",1.6,"8.29e-03","1.1 to 2.3"
"gendermale",1.2,"2.73e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.35e-01","0.3 to 2.2"
"tnm_stageI/II NOS",0.4,"2.19e-01","0.1 to 1.8"
"tnm_stageII",1.1,"8.83e-01","0.4 to 3.1"
"tnm_stageIII",1.4,"4.88e-01","0.5 to 4"
"tnm_stageIV",2.4,"1.53e-01","0.7 to 8.2"
"nmdns_max.catmed",0.6,"3.14e-03","0.4 to 0.8"
"nmdns_max.cathigh",0.9,"5.58e-01","0.6 to 1.4"
"age.cat>=65",1.6,"7.20e-03","1.1 to 2.3"
"gendermale",1.3,"1.88e-01","0.9 to 1.8"
"tnm_stageI",0.9,"7.75e-01","0.3 to 2.5"
"tnm_stageI/II NOS",0.5,"3.34e-01","0.1 to 2.2"
"tnm_stageII",1.2,"6.79e-01","0.4 to 3.6"
"tnm_stageIII",1.8,"2.70e-01","0.6 to 5.1"
"tnm_stageIV",3.2,"6.39e-02","0.9 to 11"
"nmdns_n_decayed.catmed",0.8,"1.70e-01","0.5 to 1.1"
"nmdns_n_decayed.cathigh",1.1,"6.11e-01","0.7 to 1.7"
"age.cat>=65",1.6,"1.07e-02","1.1 to 2.3"
"gendermale",1.2,"2.63e-01","0.9 to 1.7"
"tnm_stageI",0.9,"8.08e-01","0.3 to 2.5"
"tnm_stageI/II NOS",0.4,"2.98e-01","0.1 to 2.1"
"tnm_stageII",1.2,"7.45e-01","0.4 to 3.4"
"tnm_stageIII",1.6,"3.64e-01","0.6 to 4.5"
"tnm_stageIV",2.7,"1.17e-01","0.8 to 9.1"
"nmdns_frac_decayed.catmed",1.1,"5.70e-01","0.8 to 1.7"
"nmdns_frac_decayed.cathigh",1.6,"3.61e-02","1 to 2.5"
"age.cat>=65",1.6,"8.06e-03","1.1 to 2.3"
"gendermale",1.2,"2.50e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.88e-01","0.3 to 2.3"
"tnm_stageI/II NOS",0.4,"2.29e-01","0.1 to 1.8"
"tnm_stageII",1.1,"8.41e-01","0.4 to 3.2"
"tnm_stageIII",1.5,"4.29e-01","0.5 to 4.2"
"tnm_stageIV",2.3,"1.82e-01","0.7 to 7.7"
"nmdns_med.catmed",1.1,"5.18e-01","0.8 to 1.7"
"nmdns_med.cathigh",2.2,"8.29e-04","1.4 to 3.4"
"age.cat>=65",1.6,"7.22e-03","1.1 to 2.3"
"gendermale",1.2,"1.98e-01","0.9 to 1.7"
"tnm_stageI",0.9,"9.15e-01","0.3 to 2.7"
"tnm_stageI/II NOS",0.4,"2.62e-01","0.1 to 1.9"
"tnm_stageII",1.3,"5.97e-01","0.5 to 3.8"
"tnm_stageIII",1.7,"3.13e-01","0.6 to 4.8"
"tnm_stageIV",2.7,"1.12e-01","0.8 to 9.3"
"nmdns_med.wt.catmed",1.3,"2.43e-01","0.9 to 1.9"
"nmdns_med.wt.cathigh",1.8,"7.61e-03","1.2 to 2.9"
"age.cat>=65",1.6,"9.89e-03","1.1 to 2.2"
"gendermale",1.2,"2.79e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.80e-01","0.3 to 2.3"
"tnm_stageI/II NOS",0.3,"1.54e-01","0.1 to 1.5"
"tnm_stageII",1.1,"8.20e-01","0.4 to 3.2"
"tnm_stageIII",1.5,"4.37e-01","0.5 to 4.2"
"tnm_stageIV",2.5,"1.44e-01","0.7 to 8.4"
"nmdns_mean.catmed",0.8,"2.03e-01","0.5 to 1.1"
"nmdns_mean.cathigh",1.7,"1.67e-02","1.1 to 2.6"
"age.cat>=65",1.6,"7.94e-03","1.1 to 2.3"
"gendermale",1.2,"2.41e-01","0.9 to 1.7"
"tnm_stageI",1,"9.36e-01","0.4 to 3"
"tnm_stageI/II NOS",0.4,"3.04e-01","0.1 to 2.1"
"tnm_stageII",1.4,"5.54e-01","0.5 to 4"
"tnm_stageIII",1.9,"2.41e-01","0.7 to 5.3"
"tnm_stageIV",2.9,"9.49e-02","0.8 to 9.9"
"nmdns_mean.wt.catmed",0.9,"5.09e-01","0.6 to 1.3"
"nmdns_mean.wt.cathigh",1.3,"2.76e-01","0.8 to 2"
"age.cat>=65",1.6,"7.36e-03","1.1 to 2.3"
"gendermale",1.2,"2.25e-01","0.9 to 1.7"
"tnm_stageI",0.8,"6.86e-01","0.3 to 2.3"
"tnm_stageI/II NOS",0.3,"1.70e-01","0.1 to 1.6"
"tnm_stageII",1.1,"9.16e-01","0.4 to 3"
"tnm_stageIII",1.4,"5.17e-01","0.5 to 3.9"
"tnm_stageIV",2.3,"1.82e-01","0.7 to 7.8"
