# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-50-6592-01A-11D-1752-01	-0.398000	0.439000
TCGA-50-6593-01A-11D-1752-01	-0.621000	1.854000
TCGA-50-6594-01A-11D-1752-01	-0.849000	0.986000
TCGA-50-6595-01A-12D-1854-01	-0.229000	0.690000
TCGA-50-6597-01A-11D-1854-01	-0.640000	0.901000
TCGA-50-6673-01A-11D-1943-01	-0.544000	1.220000
TCGA-50-7109-01A-11D-2035-01	-0.440000	3.757000
TCGA-50-8457-01A-11D-2322-01	-0.307000	0.571000
TCGA-50-8459-01A-11D-2322-01	-0.369000	0.100000
TCGA-50-8460-01A-11D-2322-01	-0.500000	0.488000
TCGA-53-7624-01A-11D-2062-01	-1.150000	0.839000
TCGA-53-7626-01A-12D-2062-01	-0.551000	0.566000
TCGA-53-7813-01A-11D-2166-01	-0.481000	1.189000
TCGA-53-A4EZ-01A-12D-A24O-01	-0.412000	0.660000
TCGA-55-1592-01A-01D-0944-01	-0.702000	0.601000
TCGA-55-1594-01A-01D-0944-01	-1.030000	0.984000
TCGA-55-1595-01A-01D-0944-01	-1.098000	1.491000
TCGA-55-1596-01A-01D-0944-01	-0.774000	1.130000
TCGA-55-5899-01A-11D-1624-01	-0.629000	1.351000
TCGA-55-6543-01A-11D-1752-01	-0.681000	1.178000
TCGA-55-6642-01A-11D-1854-01	-0.274000	0.658000
TCGA-55-6712-01A-11D-1854-01	-0.385000	0.767000
TCGA-55-6968-01A-11D-1943-01	-0.738000	0.242000
TCGA-55-6969-01A-11D-1943-01	-0.381000	0.766000
TCGA-55-6970-01A-11D-1943-01	-0.100000	1.501000
TCGA-55-6971-01A-11D-1943-01	-0.349000	0.618000
TCGA-55-6972-01A-11D-1943-01	-0.825000	0.821000
TCGA-55-6975-01A-11D-1943-01	-0.437000	0.364000
TCGA-55-6978-01A-11D-1943-01	-0.339000	0.360000
TCGA-55-6979-01A-11D-1943-01	-0.292000	0.836000
TCGA-55-6980-01A-11D-1943-01	-0.476000	0.518000
TCGA-55-6981-01A-11D-1943-01	-0.449000	0.817000
TCGA-55-6982-01A-11D-1943-01	-0.470000	0.349000
TCGA-55-6983-01A-11D-1943-01	-0.342000	0.590000
TCGA-55-6984-01A-11D-1943-01	-0.547000	0.536000
TCGA-55-6985-01A-11D-1943-01	-0.456000	0.436000
TCGA-55-6986-01A-11D-1943-01	-0.253000	0.100000
TCGA-55-6987-01A-11D-1943-01	-0.265000	0.555000
TCGA-55-7281-01A-11D-2035-01	-0.468000	0.462000
TCGA-55-7283-01A-11D-2035-01	-0.688000	0.594000
TCGA-55-7284-01B-11D-2237-01	-0.100000	0.484000
TCGA-55-7570-01A-11D-2035-01	-0.603000	0.448000
TCGA-55-7573-01A-11D-2035-01	-0.428000	0.644000
TCGA-55-7574-01A-11D-2035-01	-0.283000	0.571000
TCGA-55-7576-01A-11D-2062-01	-0.874000	0.400000
TCGA-55-7724-01A-11D-2166-01	-0.308000	0.385000
TCGA-55-7725-01A-11D-2166-01	-0.684000	0.645000
TCGA-55-7726-01A-11D-2166-01	-0.525000	0.673000
TCGA-55-7727-01A-11D-2166-01	-0.581000	1.076000
TCGA-55-7728-01A-11D-2183-01	-0.492000	0.898000
TCGA-55-7815-01A-11D-2166-01	-0.387000	0.444000
TCGA-55-7903-01A-11D-2166-01	-1.009000	0.786000
TCGA-55-7907-01A-11D-2166-01	-0.439000	1.065000
TCGA-55-7910-01A-11D-2166-01	-0.577000	0.983000
TCGA-55-7911-01A-11D-2166-01	-0.462000	0.900000
TCGA-55-7913-01B-11D-2237-01	-0.397000	0.661000
