"var","hr","pval","hr_ci95"
"tnm_stageIV",1.7,"8.99e-02","0.9 to 3.2"
"IFNG_cna",0.9,"7.46e-01","0.7 to 1.4"
"age.cat>=65",2.4,"4.48e-03","1.3 to 4.4"
"gendermale",1.2,"5.36e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.28e-01","0.4 to 1.7"
"tnm_stageIV",1.7,"1.16e-01","0.9 to 3.2"
"TCP11L2_cna",1.1,"5.85e-01","0.8 to 1.7"
"age.cat>=65",2.3,"6.66e-03","1.3 to 4.3"
"gendermale",1.2,"5.92e-01","0.6 to 2.1"
"tnm_stageIII",0.9,"7.97e-01","0.5 to 1.8"
"tnm_stageIV",1.8,"7.76e-02","0.9 to 3.4"
"TCP11L2_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",2.5,"3.33e-03","1.4 to 4.5"
"gendermale",1.2,"5.03e-01","0.7 to 2.2"
"tnm_stageIII",0.8,"5.77e-01","0.4 to 1.6"
"tnm_stageIV",1.6,"1.48e-01","0.8 to 3"
"B2M_cna",1.4,"9.42e-02","0.9 to 2.1"
"age.cat>=65",2.4,"4.35e-03","1.3 to 4.4"
"gendermale",1.1,"6.77e-01","0.6 to 2.1"
"tnm_stageIII",0.9,"7.32e-01","0.5 to 1.7"
"tnm_stageIV",1.8,"6.46e-02","1 to 3.4"
"TP53_cna",1,"8.27e-01","0.7 to 1.4"
"age.cat>=65",2.4,"4.44e-03","1.3 to 4.4"
"gendermale",1.2,"5.56e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.14e-01","0.4 to 1.8"
"tnm_stageIV",1.7,"9.66e-02","0.9 to 3.2"
"TP53_mut",0.6,"3.77e-02","0.4 to 1"
"age.cat>=65",2.3,"5.72e-03","1.3 to 4.3"
"gendermale",1.4,"2.72e-01","0.8 to 2.6"
"tnm_stageIII",0.9,"7.80e-01","0.5 to 1.8"
"tnm_stageIV",2,"3.82e-02","1 to 3.7"
"TMEM88_cna",1.2,"3.00e-01","0.8 to 1.7"
"age.cat>=65",2.5,"2.99e-03","1.4 to 4.7"
"gendermale",1.2,"5.57e-01","0.7 to 2.2"
"tnm_stageIII",0.8,"6.17e-01","0.4 to 1.7"
"tnm_stageIV",1.7,"8.07e-02","0.9 to 3.3"
"MYOCD_cna",1.3,"8.22e-02","1 to 1.9"
"age.cat>=65",2.6,"2.06e-03","1.4 to 4.8"
"gendermale",1.2,"5.03e-01","0.7 to 2.2"
"tnm_stageIII",0.8,"5.80e-01","0.4 to 1.6"
"tnm_stageIV",1.7,"8.40e-02","0.9 to 3.3"
"MYOCD_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",2.4,"5.03e-03","1.3 to 4.3"
"gendermale",1.2,"5.27e-01","0.7 to 2.2"
