# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-VS-A9V3-01A-11D-A42N-01	-0.794000	0.912000
TCGA-VS-A9V4-01A-12D-A42N-01	-0.357000	0.834000
TCGA-VS-A9V5-01A-11D-A42N-01	-0.871000	0.787000
TCGA-VS-AA62-01A-11D-A42N-01	-0.438000	0.422000
TCGA-WL-A834-01A-11D-A350-01	-0.865000	1.487000
TCGA-XS-A8TJ-01A-11D-A36I-01	-0.435000	1.123000
TCGA-ZJ-A8QO-01A-11D-A37M-01	-0.740000	0.805000
TCGA-ZJ-A8QQ-01A-11D-A37M-01	-0.883000	0.814000
TCGA-ZJ-A8QR-01A-11D-A37M-01	-0.880000	0.100000
TCGA-ZJ-AAX4-01A-11D-A42N-01	-0.879000	0.525000
TCGA-ZJ-AAX8-01A-11D-A42N-01	-0.100000	0.973000
TCGA-ZJ-AAXA-01A-11D-A42N-01	-0.960000	2.214000
TCGA-ZJ-AAXB-01A-11D-A42N-01	-0.622000	1.675000
TCGA-ZJ-AAXD-01A-21D-A42N-01	-0.567000	0.891000
TCGA-ZJ-AAXF-01A-31D-A42N-01	-0.320000	0.345000
TCGA-ZJ-AAXI-01A-11D-A42N-01	-0.903000	1.534000
TCGA-ZJ-AAXJ-01A-11D-A42N-01	-0.805000	0.790000
TCGA-ZJ-AAXN-01A-11D-A42N-01	-0.633000	0.655000
TCGA-ZJ-AAXT-01A-11D-A42N-01	-0.668000	0.858000
TCGA-ZJ-AAXU-01A-11D-A42N-01	-0.668000	0.617000
TCGA-ZJ-AB0H-01A-11D-A42N-01	-0.497000	1.080000
TCGA-ZJ-AB0I-01A-11D-A42N-01	-1.004000	0.963000
TCGA-ZX-AA5X-01A-11D-A42N-01	-0.450000	0.430000
