"var","hr","pval","hr_ci95"
"age.cat>=65",2.6,"1.41e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.89e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.80e-06","2.1 to 7"
"tnm_stageIV",13.3,"6.20e-11","6.1 to 28.8"
"tnm_stageX",6.2,"2.24e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.53e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.75e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.54e-01","0.7 to 1.7"
"SOS1_cna",1.2,"2.53e-01","0.9 to 1.7"
"age.cat>=65",2.6,"9.79e-08","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.83e-02","1 to 3.1"
"tnm_stageIII",3.9,"6.56e-06","2.2 to 7.2"
"tnm_stageIV",14.1,"3.40e-11","6.5 to 30.9"
"tnm_stageX",6,"3.23e-04","2.3 to 15.8"
"TMB.cathigh",0.9,"7.78e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.23e-01","0.5 to 1.2"
"PDL1.cathigh",1,"8.81e-01","0.6 to 1.7"
"SOS1_mut",6.2,"4.64e-04","2.2 to 17.2"
"age.cat>=65",2.6,"1.00e-07","1.8 to 3.7"
"gendermale",0,"9.94e-01","0 to Inf"
"tnm_stageII",1.8,"4.79e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.24e-05","2.1 to 6.9"
"tnm_stageIV",13.3,"5.67e-11","6.1 to 28.9"
"tnm_stageX",6.2,"2.12e-04","2.4 to 16.4"
"TMB.cathigh",1,"9.66e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.45e-01","0.5 to 1.2"
"PDL1.cathigh",1.1,"7.45e-01","0.7 to 1.7"
"CASP8_cna",1.2,"3.49e-01","0.8 to 1.6"
"age.cat>=65",2.6,"1.13e-07","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.96e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.20e-06","2.1 to 7"
"tnm_stageIV",13.9,"4.30e-11","6.4 to 30.5"
"tnm_stageX",6.2,"2.19e-04","2.4 to 16.4"
"TMB.cathigh",1,"9.74e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.76e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.71e-01","0.7 to 1.7"
"CASP8_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",2.6,"1.61e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.69e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.85e-06","2.1 to 7"
"tnm_stageIV",13.2,"6.27e-11","6.1 to 28.7"
"tnm_stageX",6.2,"2.25e-04","2.3 to 16.3"
"TMB.cathigh",1,"9.40e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.67e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.46e-01","0.7 to 1.7"
"CTLA4_cna",1.2,"3.68e-01","0.8 to 1.6"
"age.cat>=65",2.6,"1.16e-07","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.96e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.66e-06","2.1 to 7"
"tnm_stageIV",13.9,"4.41e-11","6.3 to 30.3"
"tnm_stageX",6.2,"2.23e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.65e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.77e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.86e-01","0.7 to 1.7"
"DNER_cna",1.1,"6.10e-01","0.8 to 1.5"
"age.cat>=65",2.6,"1.30e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.42e-02","1 to 3.2"
"tnm_stageIII",3.9,"8.16e-06","2.1 to 7"
"tnm_stageIV",13.6,"6.08e-11","6.2 to 29.8"
"tnm_stageX",6.2,"2.35e-04","2.3 to 16.3"
"TMB.cathigh",1,"9.35e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.79e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.60e-01","0.7 to 1.7"
"DNER_mut",0,"9.99e-01","0 to Inf"
"age.cat>=65",2.6,"1.40e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.88e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.79e-06","2.1 to 7"
"tnm_stageIV",13.3,"6.21e-11","6.1 to 28.8"
"tnm_stageX",6.2,"2.24e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.52e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.74e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.56e-01","0.7 to 1.7"
"PDCD1_cna",1,"8.91e-01","0.7 to 1.3"
"age.cat>=65",2.6,"1.43e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"5.13e-02","1 to 3.1"
"tnm_stageIII",3.8,"9.69e-06","2.1 to 7"
"tnm_stageIV",13.1,"1.37e-10","6 to 28.8"
"tnm_stageX",6.1,"2.62e-04","2.3 to 16.3"
"TMB.cathigh",1,"9.63e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.72e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.62e-01","0.7 to 1.7"
"PDCD1_mut",NA," NA","NA to NA"
"age.cat>=65",2.6,"1.43e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.91e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.79e-06","2.1 to 7"
"tnm_stageIV",13.3,"6.17e-11","6.1 to 28.8"
"tnm_stageX",6.2,"2.24e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.55e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.77e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.52e-01","0.7 to 1.7"
"SLC22A14_cna",0.8,"1.50e-01","0.6 to 1.1"
"age.cat>=65",2.6,"6.33e-08","1.9 to 3.8"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.87e-02","1 to 3.1"
"tnm_stageIII",3.7,"1.55e-05","2.1 to 6.8"
"tnm_stageIV",13.2,"7.36e-11","6.1 to 28.8"
"tnm_stageX",6.5,"1.46e-04","2.5 to 17.2"
"TMB.cathigh",1,"8.80e-01","0.7 to 1.4"
"PDL1.catmed",0.9,"4.56e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"6.98e-01","0.7 to 1.8"
"SLC22A14_mut",0,"9.98e-01","0 to Inf"
"age.cat>=65",2.6,"1.47e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"5.04e-02","1 to 3.1"
"tnm_stageIII",3.8,"9.30e-06","2.1 to 7"
"tnm_stageIV",13.2,"6.51e-11","6.1 to 28.7"
"tnm_stageX",6.2,"2.30e-04","2.3 to 16.3"
"TMB.cathigh",1,"9.57e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.79e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.52e-01","0.7 to 1.7"
"PIK3CA_cna",1,"7.38e-01","0.8 to 1.4"
"age.cat>=65",2.6,"1.38e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"5.20e-02","1 to 3.1"
"tnm_stageIII",3.8,"9.27e-06","2.1 to 7"
"tnm_stageIV",13.1,"7.69e-11","6.1 to 28.6"
"tnm_stageX",6.2,"2.19e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.84e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.70e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.78e-01","0.7 to 1.7"
"PIK3CA_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",2.6,"1.64e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.95e-02","1 to 3.1"
"tnm_stageIII",3.9,"7.85e-06","2.1 to 7"
"tnm_stageIV",13.2,"6.35e-11","6.1 to 28.7"
"tnm_stageX",6.2,"2.30e-04","2.3 to 16.3"
"TMB.cathigh",1,"9.12e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.80e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"6.94e-01","0.7 to 1.8"
"CXCL9_cna",1.4,"7.12e-03","1.1 to 1.8"
"age.cat>=65",2.6,"1.57e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"3.96e-02","1 to 3.2"
"tnm_stageIII",4,"4.78e-06","2.2 to 7.3"
"tnm_stageIV",14.8,"1.22e-11","6.8 to 32.2"
"tnm_stageX",6.9,"9.48e-05","2.6 to 18.1"
"TMB.cathigh",1,"9.08e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.04e-01","0.5 to 1.2"
"PDL1.cathigh",1,"9.99e-01","0.6 to 1.6"
"CXCL10_cna",1.4,"7.12e-03","1.1 to 1.8"
"age.cat>=65",2.6,"1.57e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"3.96e-02","1 to 3.2"
"tnm_stageIII",4,"4.78e-06","2.2 to 7.3"
"tnm_stageIV",14.8,"1.22e-11","6.8 to 32.2"
"tnm_stageX",6.9,"9.48e-05","2.6 to 18.1"
"TMB.cathigh",1,"9.08e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.04e-01","0.5 to 1.2"
"PDL1.cathigh",1,"9.99e-01","0.6 to 1.6"
"CXCL11_cna",1.4,"7.12e-03","1.1 to 1.8"
"age.cat>=65",2.6,"1.57e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"3.96e-02","1 to 3.2"
"tnm_stageIII",4,"4.78e-06","2.2 to 7.3"
"tnm_stageIV",14.8,"1.22e-11","6.8 to 32.2"
"tnm_stageX",6.9,"9.48e-05","2.6 to 18.1"
"TMB.cathigh",1,"9.08e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.04e-01","0.5 to 1.2"
"PDL1.cathigh",1,"9.99e-01","0.6 to 1.6"
"TET2_cna",1.3,"9.08e-02","1 to 1.7"
"age.cat>=65",2.6,"1.47e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.85e-02","1 to 3.1"
"tnm_stageIII",3.9,"6.21e-06","2.2 to 7.2"
"tnm_stageIV",13.9,"3.00e-11","6.4 to 30.1"
"tnm_stageX",6.5,"1.46e-04","2.5 to 17.2"
"TMB.cathigh",1,"8.87e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.37e-01","0.5 to 1.2"
"PDL1.cathigh",1.1,"7.90e-01","0.7 to 1.7"
"TET2_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",2.6,"1.51e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.82e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.87e-06","2.1 to 7"
"tnm_stageIV",13.3,"6.19e-11","6.1 to 28.8"
"tnm_stageX",6.2,"2.25e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.41e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.78e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.39e-01","0.7 to 1.7"
"IL2_cna",1.1,"5.75e-01","0.8 to 1.4"
"age.cat>=65",2.6,"1.34e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.91e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.58e-06","2.1 to 7"
"tnm_stageIV",13.5,"5.15e-11","6.2 to 29.2"
"tnm_stageX",6.3,"1.98e-04","2.4 to 16.6"
"TMB.cathigh",1,"9.43e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.62e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.61e-01","0.7 to 1.7"
"IRF1_cna",0.9,"6.73e-01","0.7 to 1.3"
"age.cat>=65",2.6,"1.39e-07","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.79e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.06e-06","2.1 to 7.1"
"tnm_stageIV",13.3,"6.47e-11","6.1 to 28.8"
"tnm_stageX",6.1,"2.50e-04","2.3 to 16.2"
"TMB.cathigh",1,"9.54e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.94e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.42e-01","0.7 to 1.7"
"HAVCR2_cna",0.8,"1.86e-01","0.6 to 1.1"
"age.cat>=65",2.7,"6.80e-08","1.9 to 3.8"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.34e-02","1 to 3.2"
"tnm_stageIII",4,"5.96e-06","2.2 to 7.2"
"tnm_stageIV",13.1,"1.00e-10","6 to 28.5"
"tnm_stageX",5.9,"3.68e-04","2.2 to 15.7"
"TMB.cathigh",1,"8.21e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.80e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.85e-01","0.7 to 1.7"
"TAP1_cna",1.2,"1.97e-01","0.9 to 1.7"
"age.cat>=65",2.5,"1.99e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.7,"6.17e-02","1 to 3"
"tnm_stageIII",3.7,"1.65e-05","2 to 6.7"
"tnm_stageIV",14.2,"2.97e-11","6.5 to 31.1"
"tnm_stageX",6.2,"2.22e-04","2.3 to 16.2"
"TMB.cathigh",0.9,"7.45e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.73e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.93e-01","0.7 to 1.7"
"IFNGR1_cna",1.5,"3.11e-03","1.1 to 2"
"age.cat>=65",2.7,"6.16e-08","1.9 to 3.8"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.7,"5.63e-02","1 to 3.1"
"tnm_stageIII",4.1,"3.90e-06","2.2 to 7.4"
"tnm_stageIV",15,"1.28e-11","6.8 to 32.8"
"tnm_stageX",5.6,"6.39e-04","2.1 to 14.9"
"TMB.cathigh",0.9,"6.37e-01","0.6 to 1.3"
"PDL1.catmed",0.8,"3.09e-01","0.5 to 1.2"
"PDL1.cathigh",1,"8.91e-01","0.6 to 1.7"
"IFNGR1_mut",NA," NA","NA to NA"
"age.cat>=65",2.6,"1.43e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.91e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.79e-06","2.1 to 7"
"tnm_stageIV",13.3,"6.17e-11","6.1 to 28.8"
"tnm_stageX",6.2,"2.24e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.55e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.77e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.52e-01","0.7 to 1.7"
"MUC17_cna",0.8,"1.04e-01","0.6 to 1"
"age.cat>=65",2.5,"2.42e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.10e-02","1 to 3.2"
"tnm_stageIII",3.8,"9.07e-06","2.1 to 7"
"tnm_stageIV",13.9,"2.82e-11","6.4 to 30.3"
"tnm_stageX",6,"2.77e-04","2.3 to 15.8"
"TMB.cathigh",1,"9.27e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.68e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"8.27e-01","0.7 to 1.7"
"MUC17_mut",2.4,"8.91e-02","0.9 to 6.4"
"age.cat>=65",2.6,"1.31e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.7,"5.35e-02","1 to 3.1"
"tnm_stageIII",3.8,"9.11e-06","2.1 to 7"
"tnm_stageIV",13.3,"5.99e-11","6.1 to 28.8"
"tnm_stageX",6.2,"2.21e-04","2.4 to 16.4"
"TMB.cathigh",1,"9.83e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.51e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.60e-01","0.7 to 1.7"
"MET_cna",0.9,"5.84e-01","0.7 to 1.2"
"age.cat>=65",2.6,"1.73e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.59e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.66e-06","2.1 to 7"
"tnm_stageIV",13.4,"5.63e-11","6.2 to 29.1"
"tnm_stageX",6.2,"2.26e-04","2.3 to 16.3"
"TMB.cathigh",1,"9.78e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"4.06e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.31e-01","0.7 to 1.7"
"MET_mut",0,"9.99e-01","0 to Inf"
"age.cat>=65",2.6,"1.44e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.90e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.81e-06","2.1 to 7"
"tnm_stageIV",13.3,"6.18e-11","6.1 to 28.8"
"tnm_stageX",6.2,"2.25e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.53e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.78e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.52e-01","0.7 to 1.7"
"IDO1_cna",1.1,"1.77e-01","0.9 to 1.4"
"age.cat>=65",2.5,"1.91e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"5.25e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.44e-06","2.1 to 7"
"tnm_stageIV",12.9,"1.01e-10","5.9 to 28.1"
"tnm_stageX",5.5,"6.81e-04","2.1 to 14.8"
"TMB.cathigh",1,"9.64e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.56e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.51e-01","0.7 to 1.7"
"JAK2_cna",0.8,"7.92e-02","0.6 to 1"
"age.cat>=65",2.5,"2.17e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.08e-02","1 to 3.2"
"tnm_stageIII",3.8,"1.37e-05","2.1 to 6.8"
"tnm_stageIV",13,"1.00e-10","6 to 28.3"
"tnm_stageX",6.8,"1.09e-04","2.6 to 18.1"
"TMB.cathigh",1,"8.91e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"4.10e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.26e-01","0.7 to 1.7"
"JAK2_mut",1.1,"8.02e-01","0.4 to 3.1"
"age.cat>=65",2.6,"1.79e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"5.12e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.92e-06","2.1 to 7"
"tnm_stageIV",13.3,"6.13e-11","6.1 to 28.8"
"tnm_stageX",6.2,"2.29e-04","2.3 to 16.3"
"TMB.cathigh",1,"9.41e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.93e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.35e-01","0.7 to 1.7"
"CD274_cna",0.8,"7.80e-02","0.6 to 1"
"age.cat>=65",2.5,"2.22e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.06e-02","1 to 3.2"
"tnm_stageIII",3.7,"1.38e-05","2.1 to 6.8"
"tnm_stageIV",13,"1.01e-10","6 to 28.3"
"tnm_stageX",6.8,"1.08e-04","2.6 to 18.1"
"TMB.cathigh",1,"8.98e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"4.13e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.22e-01","0.7 to 1.7"
"COL5A1_cna",1.5,"7.90e-03","1.1 to 2"
"age.cat>=65",2.6,"1.61e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"5.06e-02","1 to 3.1"
"tnm_stageIII",4,"6.12e-06","2.2 to 7.2"
"tnm_stageIV",14.1,"2.05e-11","6.5 to 30.6"
"tnm_stageX",6.9,"9.27e-05","2.6 to 18"
"TMB.cathigh",1.1,"6.10e-01","0.8 to 1.5"
"PDL1.catmed",0.8,"2.37e-01","0.5 to 1.2"
"PDL1.cathigh",1,"8.39e-01","0.7 to 1.7"
"COL5A1_mut",0,"9.99e-01","0 to Inf"
"age.cat>=65",2.6,"1.42e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.89e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.80e-06","2.1 to 7"
"tnm_stageIV",13.3,"6.18e-11","6.1 to 28.8"
"tnm_stageX",6.2,"2.24e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.53e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.78e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.53e-01","0.7 to 1.7"
"ARID5B_cna",0.9,"6.31e-01","0.7 to 1.2"
"age.cat>=65",2.6,"1.59e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.76e-02","1 to 3.1"
"tnm_stageIII",3.9,"7.95e-06","2.1 to 7.1"
"tnm_stageIV",13.2,"6.88e-11","6.1 to 28.5"
"tnm_stageX",6.1,"2.85e-04","2.3 to 16.1"
"TMB.cathigh",1,"9.40e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.39e-01","0.5 to 1.2"
"PDL1.cathigh",1.1,"7.90e-01","0.7 to 1.7"
"ARID5B_mut",3.1,"2.58e-02","1.1 to 8.6"
"age.cat>=65",2.6,"1.06e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.7,"5.42e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.60e-06","2.1 to 7"
"tnm_stageIV",13.2,"6.27e-11","6.1 to 28.7"
"tnm_stageX",6.2,"2.21e-04","2.4 to 16.4"
"TMB.cathigh",1,"9.78e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.80e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"8.30e-01","0.7 to 1.7"
"OVOL1_cna",0.9,"5.29e-01","0.7 to 1.2"
"age.cat>=65",2.6,"1.51e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"5.05e-02","1 to 3.1"
"tnm_stageIII",3.8,"9.38e-06","2.1 to 7"
"tnm_stageIV",13.4,"4.93e-11","6.2 to 29.2"
"tnm_stageX",6.3,"1.89e-04","2.4 to 16.7"
"TMB.cathigh",1,"9.06e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.71e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.55e-01","0.7 to 1.7"
"LAG3_cna",0.9,"2.35e-01","0.7 to 1.1"
"age.cat>=65",2.6,"1.50e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.03e-02","1 to 3.2"
"tnm_stageIII",3.8,"9.30e-06","2.1 to 7"
"tnm_stageIV",13.7,"4.25e-11","6.3 to 29.8"
"tnm_stageX",6.8,"1.15e-04","2.6 to 18.1"
"TMB.cathigh",1,"7.95e-01","0.7 to 1.5"
"PDL1.catmed",0.8,"3.63e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"8.02e-01","0.7 to 1.7"
"LAG3_mut",NA," NA","NA to NA"
"age.cat>=65",2.6,"1.43e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.91e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.79e-06","2.1 to 7"
"tnm_stageIV",13.3,"6.17e-11","6.1 to 28.8"
"tnm_stageX",6.2,"2.24e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.55e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.77e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.52e-01","0.7 to 1.7"
"ARID2_cna",1.1,"3.47e-01","0.9 to 1.5"
"age.cat>=65",2.5,"1.75e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"5.13e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.27e-05","2.1 to 6.9"
"tnm_stageIV",12.5,"2.28e-10","5.7 to 27.4"
"tnm_stageX",6.5,"1.64e-04","2.5 to 17.2"
"TMB.cathigh",1,"9.13e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"4.21e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.03e-01","0.7 to 1.8"
"ARID2_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",2.5,"1.71e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.57e-02","1 to 3.1"
"tnm_stageIII",3.9,"6.17e-06","2.2 to 7.1"
"tnm_stageIV",13.3,"5.84e-11","6.1 to 28.9"
"tnm_stageX",6.2,"2.27e-04","2.3 to 16.3"
"TMB.cathigh",1,"9.78e-01","0.7 to 1.4"
"PDL1.catmed",0.9,"4.35e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.38e-01","0.7 to 1.7"
"IFNG_cna",1,"8.74e-01","0.8 to 1.4"
"age.cat>=65",2.6,"2.01e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.89e-02","1 to 3.1"
"tnm_stageIII",3.8,"9.37e-06","2.1 to 7"
"tnm_stageIV",13.2,"9.19e-11","6 to 28.7"
"tnm_stageX",6.3,"2.32e-04","2.4 to 16.6"
"TMB.cathigh",1,"9.49e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.87e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.43e-01","0.7 to 1.7"
"TCP11L2_cna",0.8,"1.33e-01","0.6 to 1.1"
"age.cat>=65",2.7,"6.30e-08","1.9 to 3.8"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.30e-02","1 to 3.2"
"tnm_stageIII",4,"4.87e-06","2.2 to 7.3"
"tnm_stageIV",14.6,"2.41e-11","6.6 to 32"
"tnm_stageX",5.9,"3.76e-04","2.2 to 15.5"
"TMB.cathigh",1,"9.64e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.05e-01","0.5 to 1.2"
"PDL1.cathigh",1.1,"7.62e-01","0.7 to 1.7"
"TCP11L2_mut",0,"9.98e-01","0 to Inf"
"age.cat>=65",2.6,"1.19e-07","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.91e-02","1 to 3.1"
"tnm_stageIII",3.9,"7.75e-06","2.1 to 7"
"tnm_stageIV",13.3,"6.09e-11","6.1 to 28.8"
"tnm_stageX",6.2,"2.22e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.29e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.87e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.38e-01","0.7 to 1.7"
"B2M_cna",1.2,"2.81e-01","0.9 to 1.6"
