# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-CV-7097-01A-11D-2010-01	-0.563000	0.610000
TCGA-CV-7099-01A-41D-2010-01	-0.591000	0.528000
TCGA-CV-7100-01A-11D-2010-01	-0.657000	0.564000
TCGA-CV-7101-01A-11D-2010-01	-0.534000	0.611000
TCGA-CV-7102-01A-11D-2010-01	-0.500000	0.578000
TCGA-CV-7103-01A-21D-2010-01	-0.758000	1.353000
TCGA-CV-7104-01A-11D-2010-01	-0.602000	0.641000
TCGA-CV-7177-01A-11D-2010-01	-0.724000	1.184000
TCGA-CV-7178-01A-21D-2010-01	-0.553000	1.862000
TCGA-CV-7180-01A-11D-2010-01	-0.446000	0.405000
TCGA-CV-7183-01A-11D-2010-01	-0.100000	0.240000
TCGA-CV-7235-01A-11D-2010-01	-0.708000	0.518000
TCGA-CV-7236-01A-11D-2010-01	-0.363000	0.385000
TCGA-CV-7238-01A-11D-2010-01	-0.259000	0.370000
TCGA-CV-7242-01A-11D-2010-01	-0.477000	0.253000
TCGA-CV-7243-01A-11D-2010-01	-0.720000	1.929000
TCGA-CV-7245-01A-11D-2010-01	-1.040000	1.436000
TCGA-CV-7247-01A-11D-2010-01	-0.591000	3.757000
TCGA-CV-7248-01A-11D-2010-01	-0.449000	0.488000
TCGA-CV-7250-01A-11D-2010-01	-0.100000	1.006000
TCGA-CV-7252-01A-11D-2010-01	-0.518000	0.100000
TCGA-CV-7253-01A-11D-2010-01	-0.856000	0.807000
TCGA-CV-7254-01A-11D-2010-01	-0.580000	1.042000
TCGA-CV-7255-01A-11D-2010-01	-0.539000	1.093000
TCGA-CV-7261-01A-11D-2010-01	-0.562000	0.696000
TCGA-CV-7263-01A-11D-2010-01	-0.549000	0.681000
TCGA-CV-7406-01A-11D-2077-01	-0.724000	1.247000
TCGA-CV-7407-01A-11D-2077-01	-0.480000	1.347000
TCGA-CV-7409-01A-31D-2228-01	-0.554000	1.927000
TCGA-CV-7410-01A-21D-2077-01	-0.225000	0.204000
TCGA-CV-7411-01A-11D-2077-01	-0.100000	0.100000
TCGA-CV-7413-01A-11D-2077-01	-0.592000	0.550000
TCGA-CV-7414-01A-11D-2077-01	-0.923000	0.896000
TCGA-CV-7415-01A-11D-2077-01	-0.465000	1.000000
TCGA-CV-7416-01A-11D-2077-01	-0.487000	1.293000
TCGA-CV-7418-01A-11D-2077-01	-0.780000	1.040000
TCGA-CV-7421-01A-11D-2077-01	-0.728000	0.852000
TCGA-CV-7422-01A-21D-2077-01	-0.336000	0.540000
TCGA-CV-7423-01A-11D-2077-01	-0.685000	0.656000
TCGA-CV-7424-01A-11D-2077-01	-0.507000	1.565000
