# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-06-0414-01A-01D-0275-01	-1.393000	0.458000
TCGA-06-0644-01A-02D-0310-01	-0.674000	1.247000
TCGA-06-0645-01A-01D-0310-01	-0.740000	1.031000
TCGA-06-0646-01A-01D-0310-01	-0.961000	0.918000
TCGA-06-0648-01A-01D-0310-01	-1.393000	0.971000
TCGA-06-0649-01B-01D-0333-01	-0.651000	0.725000
TCGA-06-0650-01A-02D-1694-01	-0.318000	0.317000
TCGA-06-0686-01A-01D-0333-01	-0.970000	1.317000
TCGA-06-0743-01A-01D-0333-01	-0.875000	0.798000
TCGA-06-0744-01A-01D-0333-01	-1.393000	0.961000
TCGA-06-0745-01A-01D-0333-01	-0.873000	0.827000
TCGA-06-0747-01A-01D-0333-01	-0.969000	0.889000
TCGA-06-0749-01A-01D-0333-01	-0.684000	0.671000
TCGA-06-0750-01A-01D-0333-01	-0.813000	0.756000
TCGA-06-0875-01A-01D-0384-01	-0.901000	1.520000
TCGA-06-0876-01A-01D-0384-01	-0.706000	1.203000
TCGA-06-0877-01A-01D-0384-01	-0.879000	0.843000
TCGA-06-0878-01A-01D-0384-01	-0.813000	0.745000
TCGA-06-0879-01A-01D-0384-01	-0.839000	0.777000
TCGA-06-0881-01A-02D-0384-01	-0.218000	0.211000
TCGA-06-0882-01A-01D-0384-01	-0.624000	0.605000
TCGA-06-0939-01A-01D-1224-01	-0.741000	0.707000
TCGA-06-1084-01A-01D-0517-01	-0.599000	0.593000
TCGA-06-1086-01A-02D-0517-01	-0.748000	1.766000
TCGA-06-1087-01A-02D-0517-01	-1.393000	0.904000
TCGA-06-1800-01A-01D-0591-01	-0.902000	0.883000
TCGA-06-1801-01A-02D-0591-01	-0.859000	0.815000
TCGA-06-1802-01A-01D-0591-01	-1.393000	0.787000
TCGA-06-1804-01A-01D-1694-01	-1.393000	0.997000
TCGA-06-1805-01A-01D-0591-01	-0.775000	0.693000
TCGA-06-1806-01A-02D-1842-01	-0.304000	1.090000
