"var","hr","pval","hr_ci95"
"TMB.cathigh",0.7,"3.45e-01","0.4 to 1.4"
"PDL1.catmed",0.8,"6.92e-01","0.3 to 2"
"PDL1.cathigh",1.7,"2.56e-01","0.7 to 4.2"
"CIC_cna",0.5,"6.31e-02","0.2 to 1"
"TMB.cathigh",0.7,"3.55e-01","0.4 to 1.5"
"PDL1.catmed",0.8,"6.52e-01","0.3 to 2"
"PDL1.cathigh",1.7,"2.69e-01","0.7 to 4.2"
"CIC_mut",0,"9.98e-01","0 to Inf"
"TMB.cathigh",0.7,"3.99e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"7.60e-01","0.4 to 2.1"
"PDL1.cathigh",1.7,"2.37e-01","0.7 to 4.3"
"CSNK2A1_cna",1.3,"4.50e-01","0.6 to 2.8"
"TMB.cathigh",0.7,"3.50e-01","0.4 to 1.4"
"PDL1.catmed",0.9,"7.68e-01","0.4 to 2.1"
"PDL1.cathigh",1.7,"2.42e-01","0.7 to 4.3"
"ASXL1_cna",1.5,"1.12e-01","0.9 to 2.4"
"TMB.cathigh",0.8,"4.48e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"7.85e-01","0.4 to 2.2"
"PDL1.cathigh",1.6,"2.83e-01","0.7 to 4.1"
"ASXL1_mut",0,"9.97e-01","0 to Inf"
"TMB.cathigh",0.8,"4.27e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"7.27e-01","0.4 to 2.1"
"PDL1.cathigh",1.7,"2.67e-01","0.7 to 4.2"
"IFNGR2_cna",1.2,"6.73e-01","0.5 to 2.9"
"TMB.cathigh",0.7,"3.57e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"7.85e-01","0.4 to 2.2"
"PDL1.cathigh",1.7,"2.37e-01","0.7 to 4.4"
"EP300_cna",1.7,"1.12e-01","0.9 to 3.3"
"TMB.cathigh",0.6,"1.88e-01","0.3 to 1.3"
"PDL1.catmed",0.8,"6.40e-01","0.3 to 2"
"PDL1.cathigh",1.9,"1.80e-01","0.7 to 4.8"
"EP300_mut",0,"9.98e-01","0 to Inf"
"TMB.cathigh",0.8,"4.61e-01","0.4 to 1.6"
"PDL1.catmed",0.9,"7.42e-01","0.4 to 2.1"
"PDL1.cathigh",1.7,"2.32e-01","0.7 to 4.4"
"DDX3X_cna",1,"9.90e-01","0.5 to 2"
"TMB.cathigh",0.7,"3.67e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"7.50e-01","0.4 to 2.1"
"PDL1.cathigh",1.7,"2.62e-01","0.7 to 4.3"
"DDX3X_mut",0,"9.97e-01","0 to Inf"
"TMB.cathigh",0.7,"3.88e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"7.50e-01","0.4 to 2.1"
"PDL1.cathigh",1.7,"2.37e-01","0.7 to 4.3"
"SSX5_cna",1.3,"4.76e-01","0.7 to 2.3"
"TMB.cathigh",0.7,"3.22e-01","0.3 to 1.4"
"PDL1.catmed",0.9,"7.68e-01","0.4 to 2.1"
"PDL1.cathigh",1.8,"2.29e-01","0.7 to 4.4"
"SSX5_mut",0,"9.97e-01","0 to Inf"
"TMB.cathigh",0.7,"3.69e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"7.78e-01","0.4 to 2.1"
"PDL1.cathigh",1.7,"2.39e-01","0.7 to 4.3"
"FOXP3_cna",1.1,"7.47e-01","0.6 to 2.1"
"TMB.cathigh",0.7,"3.51e-01","0.4 to 1.4"
"PDL1.catmed",0.9,"7.65e-01","0.4 to 2.1"
"PDL1.cathigh",1.7,"2.45e-01","0.7 to 4.3"
"FOXP3_mut",0,"9.97e-01","0 to Inf"
"TMB.cathigh",0.7,"4.02e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"7.49e-01","0.4 to 2.1"
"PDL1.cathigh",1.8,"2.28e-01","0.7 to 4.4"
"SMC1A_cna",1.1,"7.32e-01","0.6 to 2.2"
"TMB.cathigh",0.7,"3.44e-01","0.4 to 1.4"
"PDL1.catmed",0.9,"7.61e-01","0.4 to 2.1"
"PDL1.cathigh",1.7,"2.42e-01","0.7 to 4.3"
"SMC1A_mut",0,"9.97e-01","0 to Inf"
"TMB.cathigh",0.7,"3.96e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"7.48e-01","0.4 to 2.1"
"PDL1.cathigh",1.7,"2.31e-01","0.7 to 4.4"
"MORC4_cna",1.2,"5.72e-01","0.6 to 2.7"
"TMB.cathigh",0.7,"3.51e-01","0.4 to 1.4"
"PDL1.catmed",0.9,"7.22e-01","0.3 to 2.1"
"PDL1.cathigh",1.7,"2.40e-01","0.7 to 4.3"
"MORC4_mut",0,"9.97e-01","0 to Inf"
"TMB.cathigh",0.8,"5.18e-01","0.4 to 1.6"
"PDL1.catmed",0.8,"6.75e-01","0.3 to 2"
"PDL1.cathigh",1.8,"2.00e-01","0.7 to 4.5"
"CUL4B_cna",0.9,"8.01e-01","0.4 to 1.9"
"TMB.cathigh",0.7,"3.75e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"7.57e-01","0.4 to 2.1"
"PDL1.cathigh",1.7,"2.72e-01","0.7 to 4.2"
"CUL4B_mut",0,"9.97e-01","0 to Inf"
"TMB.cathigh",0.7,"4.21e-01","0.4 to 1.5"
"PDL1.catmed",0.8,"6.98e-01","0.3 to 2"
"PDL1.cathigh",1.6,"2.98e-01","0.7 to 4.1"
"TMB",0.9,"1.42e-01","0.8 to 1"
"TMB.cathigh",1.5,"4.03e-01","0.6 to 3.5"
"PDL1.catmed",0.9,"7.50e-01","0.4 to 2.1"
"PDL1.cathigh",2.1,"1.25e-01","0.8 to 5.2"
"PDL1",1,"5.67e-01","1 to 1"
"TMB.cathigh",0.7,"3.28e-01","0.3 to 1.4"
"PDL1.catmed",0.7,"4.73e-01","0.3 to 1.8"
"PDL1.cathigh",1.3,"6.49e-01","0.4 to 3.8"
"silent.catmed",0.8,"5.59e-01","0.3 to 1.9"
"silent.cathigh",0.2,"4.72e-02","0.1 to 1"
"TMB.cathigh",1.4,"4.86e-01","0.6 to 3.5"
"PDL1.catmed",0.8,"6.83e-01","0.3 to 2.1"
"PDL1.cathigh",1.9,"1.68e-01","0.8 to 4.8"
"missense.catmed",1.1,"8.78e-01","0.4 to 2.7"
"missense.cathigh",0.2,"3.44e-02","0 to 0.9"
"TMB.cathigh",1.4,"4.55e-01","0.6 to 3.5"
"PDL1.catmed",0.8,"6.06e-01","0.3 to 1.9"
"PDL1.cathigh",2.1,"1.09e-01","0.8 to 5.4"
"nonsense.catmed",0.7,"3.23e-01","0.3 to 1.5"
"nonsense.cathigh",0.3,"5.18e-02","0.1 to 1"
"TMB.cathigh",1.3,"5.52e-01","0.5 to 3.1"
"PDL1.catmed",0.9,"7.43e-01","0.4 to 2.1"
"PDL1.cathigh",1.9,"1.83e-01","0.7 to 4.7"
"frameshift.catmed",0.7,"4.40e-01","0.3 to 1.6"
"frameshift.cathigh",0.4,"8.47e-02","0.1 to 1.1"
"TMB.cathigh",1.2,"7.18e-01","0.5 to 2.7"
"PDL1.catmed",0.8,"7.14e-01","0.3 to 2.1"
"PDL1.cathigh",1.8,"2.08e-01","0.7 to 4.5"
"total.catmed",0.9,"9.08e-01","0.4 to 2.4"
"total.cathigh",0.2,"2.41e-02","0 to 0.8"
"TMB.cathigh",1.5,"3.74e-01","0.6 to 3.9"
"PDL1.catmed",0.8,"6.00e-01","0.3 to 1.9"
"PDL1.cathigh",2.1,"1.11e-01","0.8 to 5.4"
"GZMA.catmed",0.6,"2.31e-01","0.3 to 1.3"
"GZMA.cathigh",0.2,"4.69e-03","0 to 0.6"
"TMB.cathigh",0.8,"4.35e-01","0.4 to 1.5"
"PDL1.catmed",1,"9.86e-01","0.4 to 2.5"
"PDL1.cathigh",2.5,"5.62e-02","1 to 6.5"
"PRF1.catmed",0.6,"1.50e-01","0.2 to 1.2"
"PRF1.cathigh",0.5,"1.78e-01","0.2 to 1.4"
"TMB.cathigh",0.8,"4.50e-01","0.4 to 1.6"
"PDL1.catmed",1,"9.90e-01","0.4 to 2.5"
"PDL1.cathigh",2.2,"1.29e-01","0.8 to 5.9"
"nmdptc_max.catmed",1.2,"7.23e-01","0.5 to 3.1"
"nmdptc_max.cathigh",2.3,"1.06e-01","0.8 to 6.6"
"TMB.cathigh",0.5,"1.22e-01","0.2 to 1.2"
"PDL1.catmed",0.9,"7.69e-01","0.4 to 2.1"
"PDL1.cathigh",1.7,"2.39e-01","0.7 to 4.4"
"nmdptc_n_decayed.catmed",1.8,"2.13e-01","0.7 to 4.3"
"nmdptc_n_decayed.cathigh",1.7,"3.57e-01","0.6 to 5"
"TMB.cathigh",0.6,"1.96e-01","0.2 to 1.3"
"PDL1.catmed",0.8,"6.31e-01","0.3 to 2"
"PDL1.cathigh",1.8,"2.26e-01","0.7 to 4.5"
"nmdptc_frac_decayed.catmed",1.5,"4.82e-01","0.5 to 4.3"
"nmdptc_frac_decayed.cathigh",3.4,"1.94e-02","1.2 to 9.6"
"TMB.cathigh",0.8,"4.60e-01","0.4 to 1.6"
"PDL1.catmed",0.9,"8.79e-01","0.4 to 2.3"
"PDL1.cathigh",2.2,"9.36e-02","0.9 to 5.8"
"nmdptc_med.catmed",1.3,"6.16e-01","0.5 to 3.4"
"nmdptc_med.cathigh",2.1,"1.56e-01","0.8 to 5.6"
"TMB.cathigh",0.7,"3.83e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"9.02e-01","0.4 to 2.3"
"PDL1.cathigh",2,"1.53e-01","0.8 to 5.1"
"nmdptc_med.wt.catmed",0.8,"6.11e-01","0.3 to 2.2"
"nmdptc_med.wt.cathigh",2.3,"7.73e-02","0.9 to 5.7"
"TMB.cathigh",1.1,"7.90e-01","0.5 to 2.6"
"PDL1.catmed",0.9,"8.16e-01","0.4 to 2.2"
"PDL1.cathigh",1.8,"2.15e-01","0.7 to 4.5"
"nmdptc_mean.catmed",1.4,"5.09e-01","0.5 to 4.1"
"nmdptc_mean.cathigh",3.3,"2.41e-02","1.2 to 9.2"
"TMB.cathigh",0.7,"3.84e-01","0.4 to 1.5"
"PDL1.catmed",1,"9.34e-01","0.4 to 2.3"
"PDL1.cathigh",2.1,"1.10e-01","0.8 to 5.4"
"nmdptc_mean.wt.catmed",1.5,"4.76e-01","0.5 to 4.4"
"nmdptc_mean.wt.cathigh",3.8,"1.23e-02","1.3 to 10.6"
"TMB.cathigh",1,"9.51e-01","0.4 to 2.2"
"PDL1.catmed",0.9,"7.51e-01","0.4 to 2.1"
"PDL1.cathigh",1.9,"1.65e-01","0.8 to 4.8"
"nmdfs_max.catmed",1.3,"5.70e-01","0.5 to 3.5"
"nmdfs_max.cathigh",2.3,"1.06e-01","0.8 to 6.3"
"TMB.cathigh",0.6,"1.82e-01","0.3 to 1.3"
"PDL1.catmed",0.9,"7.92e-01","0.4 to 2.2"
"PDL1.cathigh",1.7,"2.67e-01","0.7 to 4.2"
"nmdfs_n_decayed.catmed",0.7,"4.89e-01","0.3 to 1.8"
"nmdfs_n_decayed.cathigh",1.4,"4.62e-01","0.6 to 3.3"
"TMB.cathigh",0.7,"2.91e-01","0.3 to 1.4"
"PDL1.catmed",0.8,"7.12e-01","0.3 to 2.1"
"PDL1.cathigh",1.6,"3.32e-01","0.6 to 4"
"nmdfs_frac_decayed.catmed",2.9,"1.10e-01","0.8 to 10.3"
"nmdfs_frac_decayed.cathigh",4.4,"1.82e-02","1.3 to 15.3"
"TMB.cathigh",0.8,"6.01e-01","0.4 to 1.8"
"PDL1.catmed",0.9,"8.27e-01","0.4 to 2.2"
"PDL1.cathigh",1.9,"1.66e-01","0.8 to 4.8"
"nmdfs_med.catmed",2.1,"1.76e-01","0.7 to 6.4"
"nmdfs_med.cathigh",2.7,"8.35e-02","0.9 to 8.5"
"TMB.cathigh",0.7,"4.28e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"8.39e-01","0.4 to 2.2"
"PDL1.cathigh",1.8,"2.18e-01","0.7 to 4.4"
"nmdfs_med.wt.catmed",1.8,"2.91e-01","0.6 to 5.8"
"nmdfs_med.wt.cathigh",3.1,"5.01e-02","1 to 9.4"
"TMB.cathigh",0.8,"5.59e-01","0.4 to 1.7"
"PDL1.catmed",1,"9.17e-01","0.4 to 2.3"
"PDL1.cathigh",1.8,"2.24e-01","0.7 to 4.4"
"nmdfs_mean.catmed",2,"2.04e-01","0.7 to 6.2"
"nmdfs_mean.cathigh",3,"5.97e-02","1 to 9.2"
"TMB.cathigh",0.8,"4.45e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"9.08e-01","0.4 to 2.3"
"PDL1.cathigh",1.9,"1.71e-01","0.8 to 4.8"
"nmdfs_mean.wt.catmed",1.9,"2.52e-01","0.6 to 6"
"nmdfs_mean.wt.cathigh",3.2,"4.30e-02","1 to 9.8"
"TMB.cathigh",0.8,"6.11e-01","0.4 to 1.8"
"PDL1.catmed",0.9,"8.74e-01","0.4 to 2.3"
"PDL1.cathigh",1.7,"2.45e-01","0.7 to 4.3"
"nmdns_max.catmed",1.4,"4.62e-01","0.6 to 3.6"
"nmdns_max.cathigh",1.3,"6.53e-01","0.5 to 3.4"
"TMB.cathigh",0.7,"2.70e-01","0.3 to 1.4"
"PDL1.catmed",0.9,"7.63e-01","0.4 to 2.1"
"PDL1.cathigh",1.7,"2.45e-01","0.7 to 4.3"
"nmdns_n_decayed.catmed",1.4,"4.41e-01","0.6 to 3.5"
"nmdns_n_decayed.cathigh",0.8,"7.12e-01","0.3 to 2.2"
"TMB.cathigh",0.6,"2.57e-01","0.3 to 1.4"
"PDL1.catmed",0.9,"7.40e-01","0.4 to 2.1"
"PDL1.cathigh",1.9,"1.81e-01","0.7 to 4.8"
"nmdns_frac_decayed.catmed",0.6,"2.82e-01","0.2 to 1.6"
"nmdns_frac_decayed.cathigh",1.7,"2.41e-01","0.7 to 4.1"
"TMB.cathigh",1.2,"7.24e-01","0.5 to 2.7"
"PDL1.catmed",0.9,"8.04e-01","0.4 to 2.2"
"PDL1.cathigh",1.6,"2.98e-01","0.6 to 4.1"
"nmdns_med.catmed",0.7,"5.35e-01","0.3 to 1.9"
"nmdns_med.cathigh",1.5,"3.51e-01","0.6 to 3.7"
"TMB.cathigh",0.9,"7.40e-01","0.4 to 1.9"
"PDL1.catmed",0.9,"7.63e-01","0.4 to 2.1"
"PDL1.cathigh",1.7,"2.81e-01","0.7 to 4.1"
"nmdns_med.wt.catmed",0.6,"3.07e-01","0.2 to 1.6"
"nmdns_med.wt.cathigh",1.8,"1.79e-01","0.8 to 4.5"
"TMB.cathigh",1.2,"6.67e-01","0.5 to 2.8"
"PDL1.catmed",0.9,"7.66e-01","0.4 to 2.1"
"PDL1.cathigh",1.6,"3.24e-01","0.6 to 4"
"nmdns_mean.catmed",1,"9.56e-01","0.4 to 2.5"
"nmdns_mean.cathigh",1.8,"2.11e-01","0.7 to 4.6"
"TMB.cathigh",0.9,"7.08e-01","0.4 to 1.8"
"PDL1.catmed",0.9,"7.83e-01","0.4 to 2.2"
"PDL1.cathigh",1.7,"2.65e-01","0.7 to 4.2"
"nmdns_mean.wt.catmed",0.5,"2.18e-01","0.2 to 1.4"
"nmdns_mean.wt.cathigh",1.7,"2.33e-01","0.7 to 4.2"
"TMB.cathigh",1.2,"6.45e-01","0.5 to 2.8"
"PDL1.catmed",0.9,"7.79e-01","0.4 to 2.2"
"PDL1.cathigh",1.6,"3.22e-01","0.6 to 4"
