# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-EE-A2MD-06A-11D-A191-01	-0.667000	0.619000
TCGA-EE-A2ME-06A-11D-A191-01	-0.100000	0.210000
TCGA-EE-A2MF-06A-11D-A219-01	-0.932000	0.848000
TCGA-EE-A2MG-06A-11D-A191-01	-0.351000	0.339000
TCGA-EE-A2MH-06A-11D-A191-01	-0.471000	3.757000
TCGA-EE-A2MI-06A-11D-A191-01	-0.722000	0.660000
TCGA-EE-A2MJ-06A-11D-A191-01	-0.319000	0.511000
TCGA-EE-A2MK-06A-11D-A194-01	-0.635000	1.199000
TCGA-EE-A2ML-06A-11D-A191-01	-0.774000	0.587000
TCGA-EE-A2MM-06A-11D-A194-01	-1.067000	2.188000
TCGA-EE-A2MN-06A-11D-A191-01	-0.833000	1.287000
TCGA-EE-A2MP-06A-11D-A191-01	-0.709000	0.990000
TCGA-EE-A2MQ-06A-11D-A191-01	-0.916000	1.389000
TCGA-EE-A2MR-06A-11D-A194-01	-0.312000	0.390000
TCGA-EE-A2MS-06A-11D-A191-01	-1.154000	1.446000
TCGA-EE-A2MT-06A-11D-A191-01	-1.000000	1.724000
TCGA-EE-A2MU-06A-21D-A194-01	-0.301000	1.357000
TCGA-EE-A3AA-06A-11D-A194-01	-0.359000	0.403000
TCGA-EE-A3AB-06A-11D-A194-01	-0.679000	0.840000
TCGA-EE-A3AC-06A-11D-A194-01	-0.900000	1.340000
TCGA-EE-A3AD-06A-11D-A194-01	-1.108000	1.399000
TCGA-EE-A3AE-06A-11D-A194-01	-0.859000	1.727000
TCGA-EE-A3AF-06A-11D-A194-01	-0.890000	0.835000
TCGA-EE-A3AG-06A-31D-A194-01	-0.618000	1.093000
TCGA-EE-A3AH-06A-11D-A194-01	-1.017000	0.925000
TCGA-EE-A3J3-06A-11D-A20B-01	-0.692000	0.884000
TCGA-EE-A3J4-06A-11D-A20B-01	-1.001000	1.734000
TCGA-EE-A3J5-06A-11D-A20B-01	-0.591000	0.765000
TCGA-EE-A3J7-06A-11D-A20B-01	-0.917000	1.177000
TCGA-EE-A3J8-06A-11D-A20B-01	-1.020000	0.219000
TCGA-EE-A3JA-06A-11D-A20B-01	-0.429000	0.956000
TCGA-EE-A3JB-06A-11D-A219-01	-0.883000	0.886000
TCGA-EE-A3JD-06A-11D-A20B-01	-0.201000	0.372000
TCGA-EE-A3JE-06A-11D-A20B-01	-0.320000	0.208000
TCGA-EE-A3JH-06A-11D-A219-01	-0.468000	0.458000
TCGA-EE-A3JI-06A-11D-A219-01	-0.797000	0.582000
TCGA-ER-A193-06A-12D-A191-01	-0.708000	1.202000
TCGA-ER-A195-06A-11D-A194-01	-0.641000	0.100000
TCGA-ER-A197-06A-32D-A191-01	-0.471000	0.516000
TCGA-ER-A198-06A-11D-A194-01	-0.918000	0.100000
TCGA-ER-A199-06A-11D-A191-01	-0.365000	0.356000
TCGA-ER-A19A-06A-21D-A191-01	-0.100000	0.100000
TCGA-ER-A19B-06A-11D-A194-01	-0.616000	1.810000
TCGA-ER-A19C-06A-11D-A194-01	-0.775000	1.511000
TCGA-ER-A19D-06A-11D-A191-01	-0.680000	0.738000
TCGA-ER-A19E-06A-11D-A191-01	-0.609000	1.493000
TCGA-ER-A19F-06A-11D-A194-01	-0.992000	0.940000
TCGA-ER-A19G-06A-11D-A194-01	-1.179000	1.207000
TCGA-ER-A19H-06A-12D-A194-01	-0.597000	0.627000
TCGA-ER-A19J-06A-11D-A194-01	-0.192000	3.427000
TCGA-ER-A19L-06A-12D-A191-01	-0.923000	1.497000
TCGA-ER-A19M-06A-61D-A238-01	-0.574000	0.975000
TCGA-ER-A19N-06A-11D-A191-01	-0.466000	0.742000
TCGA-ER-A19O-06A-11D-A191-01	-0.600000	1.059000
TCGA-ER-A19P-06A-11D-A194-01	-0.238000	0.492000
TCGA-ER-A19Q-06A-11D-A191-01	-0.725000	1.230000
TCGA-ER-A19S-06A-11D-A194-01	-0.374000	0.623000
TCGA-ER-A19T-06A-11D-A192-01	-1.078000	1.601000
TCGA-ER-A19W-06A-41D-A238-01	-0.418000	0.713000
TCGA-ER-A1A1-06A-11D-A191-01	-0.100000	0.100000
TCGA-ER-A2NC-06A-11D-A191-01	-0.837000	1.122000
TCGA-ER-A2ND-06A-11D-A194-01	-1.093000	0.965000
TCGA-ER-A2NE-06A-21D-A194-01	-1.067000	0.100000
TCGA-ER-A2NF-06A-11D-A192-01	-0.396000	1.771000
TCGA-ER-A2NG-06A-11D-A194-01	-0.608000	0.769000
TCGA-ER-A2NH-06A-11D-A194-01	-0.561000	0.553000
TCGA-ER-A3ES-06A-11D-A20B-01	-1.031000	0.944000
TCGA-ER-A3ET-06A-11D-A20B-01	-0.268000	0.653000
TCGA-ER-A3EV-06A-11D-A20B-01	-0.839000	3.757000
TCGA-ER-A3PL-06A-11D-A238-01	-0.775000	1.208000
TCGA-ER-A42K-06A-11D-A24Q-01	-0.879000	0.854000
TCGA-ER-A42L-06A-11D-A24Q-01	-0.240000	0.398000
TCGA-FR-A3YN-06A-11D-A238-01	-0.626000	1.252000
TCGA-FR-A3YO-06A-11D-A238-01	-0.558000	0.725000
TCGA-FR-A44A-06A-11D-A24Q-01	-0.420000	0.680000
TCGA-FR-A69P-06A-21D-A30W-01	-0.649000	1.071000
TCGA-FR-A729-06A-11D-A34T-01	-0.500000	1.114000
TCGA-FR-A7U8-06A-21D-A34T-01	-1.393000	0.851000
TCGA-FR-A7U9-06A-11D-A34T-01	-0.501000	0.315000
TCGA-FR-A7UA-06A-32D-A34T-01	-0.246000	0.472000
TCGA-FR-A8YC-06A-11D-A371-01	-0.553000	1.151000
TCGA-FR-A8YD-06A-11D-A371-01	-0.956000	1.941000
TCGA-FR-A8YE-06A-11D-A371-01	-0.297000	0.824000
TCGA-FS-A1YW-06A-11D-A191-01	-0.933000	0.861000
TCGA-FS-A1YX-06A-11D-A191-01	-0.646000	0.549000
TCGA-FS-A1YY-06A-11D-A191-01	-0.818000	0.765000
TCGA-FS-A1Z0-06A-11D-A191-01	-0.829000	0.894000
TCGA-FS-A1Z3-06A-11D-A191-01	-0.920000	0.905000
TCGA-FS-A1Z4-06A-11D-A191-01	-0.280000	0.290000
TCGA-FS-A1Z7-06A-11D-A191-01	-0.721000	1.188000
TCGA-FS-A1ZA-06A-11D-A191-01	-0.839000	0.839000
TCGA-FS-A1ZB-06A-12D-A191-01	-0.566000	0.100000
TCGA-FS-A1ZC-06A-11D-A191-01	-0.796000	1.186000
TCGA-FS-A1ZD-06A-11D-A191-01	-0.690000	1.057000
TCGA-FS-A1ZE-06A-11D-A191-01	-1.063000	1.015000
TCGA-FS-A1ZF-06A-12D-A191-01	-0.997000	1.699000
TCGA-FS-A1ZG-06A-11D-A191-01	-1.144000	1.025000
TCGA-FS-A1ZH-06A-11D-A191-01	-0.740000	0.427000
TCGA-FS-A1ZJ-06A-12D-A191-01	-0.996000	1.521000
TCGA-FS-A1ZK-06A-11D-A191-01	-0.100000	2.977000
TCGA-FS-A1ZM-06A-12D-A191-01	-0.707000	2.299000
TCGA-FS-A1ZP-06A-11D-A191-01	-0.724000	3.757000
TCGA-FS-A1ZQ-06A-11D-A191-01	-0.805000	0.364000
TCGA-FS-A1ZR-06A-21D-A191-01	-1.393000	0.877000
TCGA-FS-A1ZS-06A-12D-A191-01	-0.511000	0.685000
TCGA-FS-A1ZT-06A-11D-A191-01	-0.721000	1.208000
TCGA-FS-A1ZU-06A-12D-A194-01	-0.755000	1.491000
TCGA-FS-A1ZW-06A-12D-A191-01	-0.571000	0.714000
TCGA-FS-A1ZY-06A-11D-A191-01	-0.809000	2.165000
TCGA-FS-A1ZZ-06A-11D-A191-01	-1.078000	1.777000
TCGA-FS-A4F0-06A-11D-A24Q-01	-1.052000	0.100000
TCGA-FS-A4F2-06A-11D-A24Q-01	-1.196000	1.488000
TCGA-FS-A4F4-06A-12D-A25P-01	-1.074000	0.927000
TCGA-FS-A4F5-06A-11D-A25P-01	-0.733000	1.063000
TCGA-FS-A4F8-06A-11D-A25P-01	-0.284000	0.725000
TCGA-FS-A4F9-06A-11D-A24Q-01	-1.008000	0.100000
TCGA-FS-A4FB-06A-11D-A25P-01	-1.393000	0.100000
TCGA-FS-A4FC-06A-11D-A24Q-01	-0.701000	0.100000
TCGA-FS-A4FD-06A-11D-A25P-01	-0.892000	2.217000
TCGA-FW-A3I3-06A-11D-A219-01	-0.664000	1.014000
TCGA-FW-A3R5-06A-11D-A238-01	-0.665000	0.100000
TCGA-FW-A3TU-06A-11D-A238-01	-0.889000	1.184000
TCGA-FW-A3TV-06A-11D-A238-01	-0.645000	0.247000
TCGA-FW-A5DY-06A-11D-A30W-01	-0.224000	0.228000
TCGA-GF-A3OT-06A-23D-A238-01	-0.100000	0.519000
TCGA-GF-A4EO-06A-12D-A24Q-01	-0.431000	0.687000
TCGA-GF-A6C8-06A-12D-A30W-01	-0.728000	0.100000
TCGA-GF-A6C9-06A-11D-A30W-01	-0.321000	0.546000
TCGA-GN-A262-06A-11D-A194-01	-1.393000	0.100000
TCGA-GN-A264-06A-11D-A194-01	-0.685000	1.520000
TCGA-GN-A265-06A-21D-A191-01	-0.225000	0.630000
TCGA-GN-A266-06A-11D-A191-01	-0.621000	0.582000
TCGA-GN-A267-06A-21D-A194-01	-0.727000	1.443000
TCGA-GN-A268-06A-11D-A194-01	-1.125000	0.811000
TCGA-GN-A26A-06A-11D-A192-01	-0.526000	0.923000
TCGA-GN-A26D-06A-11D-A192-01	-0.685000	2.385000
TCGA-GN-A4U3-06A-11D-A32M-01	-0.934000	0.520000
TCGA-GN-A4U4-06A-11D-A32M-01	-0.856000	0.791000
TCGA-GN-A4U7-06A-21D-A32M-01	-0.945000	0.922000
