"","cancertype","nmdmetric","diff","pval","qval"
"171","SKCM","nmdns_frac_decayed",0.119689958583993,0.388227002083405,0.711749503819577
"172","SKCM","nmdns_med",0.412147832015609,0.00724103552175572,0.056547044246131
"173","SKCM","nmdns_med.wt",0.296505215562728,0.10710770411637,0.42843081646548
"174","SKCM","nmdns_mean",0.136816885032435,0.140474706181442,0.462451641480481
"175","SKCM","nmdns_mean.wt",0.34571615570173,0.176872905621828,0.489004612497863
"176","STAD","nmdptc_frac_decayed",0.13529301776006,0.00269156891545291,0.0279883595748413
"177","STAD","nmdptc_med",0.366989431949015,0.0162376031532863,0.102064934106371
"178","STAD","nmdptc_med.wt",1.6414071428686,5.84410670716013e-05,0.00273948100824821
"179","STAD","nmdptc_mean",0.145191822416148,0.151598120259196,0.46658635498678
"180","STAD","nmdptc_mean.wt",1.82756665221661,0.000145784248598057,0.00534542244859543
"181","STAD","nmdfs_frac_decayed",0.235136041656634,0.0126999171277365,0.0907541553333487
"182","STAD","nmdfs_med",0.531220762524292,0.0193683773996931,0.118362306331458
"183","STAD","nmdfs_med.wt",2.09061007581423,0.000423151597272372,0.00846303194544745
"184","STAD","nmdfs_mean",0.451498393459286,0.00655893259892208,0.0534431545097354
"185","STAD","nmdfs_mean.wt",2.10005735213418,0.000251949573880915,0.00692861328172517
"186","STAD","nmdns_frac_decayed",0.221848749616356,0.0432322540011739,0.215985387021541
"187","STAD","nmdns_med",0.135530488854565,0.230928685801979,0.55828913051028
"188","STAD","nmdns_med.wt",1.09224534356935,0.00343741589778677,0.032879630326656
"189","STAD","nmdns_mean",0.217141053564728,0.129748492364228,0.454436945016816
"190","STAD","nmdns_mean.wt",1.19903055941192,0.00439250268797529,0.0386540236541825
"191","THCA","nmdptc_frac_decayed",0.263601748413382,0.416006191546587,0.73878878637332
"192","THCA","nmdptc_med",0.286863912839147,0.810083473530308,0.937991390403514
"193","THCA","nmdptc_med.wt",0.464221366192721,0.709988964504442,0.913436094684077
"194","THCA","nmdptc_mean",0.196435194988804,0.783539495910748,0.927610333761581
"195","THCA","nmdptc_mean.wt",0.40579111975582,0.670888110174675,0.876306285313096
