"var","hr","pval","hr_ci95"
"age.cat>=65",2.2,"0.00e+00","1.9 to 2.5"
"gendermale",1.4,"2.61e-07","1.2 to 1.6"
"tnm_stageII",1.5,"1.44e-04","1.2 to 1.8"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.6,"0.00e+00","3.8 to 5.6"
"tnm_stageX",3,"8.36e-03","1.3 to 6.9"
"tnm_stage0",1.9,"2.20e-01","0.7 to 5.1"
"tnm_stageI/II NOS",0.7,"5.47e-01","0.2 to 2.3"
"nmdns_med",1,"1.00e-03","0.9 to 1"
"age.cat>=65",2.1,"0.00e+00","1.9 to 2.4"
"gendermale",1.4,"2.21e-06","1.2 to 1.6"
"tnm_stageII",1.5,"1.35e-04","1.2 to 1.8"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.8"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",2.9,"1.08e-02","1.3 to 6.7"
"tnm_stage0",1.9,"1.99e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.7,"5.37e-01","0.2 to 2.2"
"nmdns_med.wt",0.9,"1.63e-04","0.9 to 1"
"age.cat>=65",2.1,"0.00e+00","1.9 to 2.4"
"gendermale",1.4,"6.51e-06","1.2 to 1.6"
"tnm_stageII",1.5,"1.16e-04","1.2 to 1.8"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.8"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",2.9,"1.09e-02","1.3 to 6.7"
"tnm_stage0",1.9,"1.96e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.7,"5.23e-01","0.2 to 2.2"
"nmdns_mean",1,"1.25e-03","0.9 to 1"
"age.cat>=65",2.1,"0.00e+00","1.9 to 2.4"
"gendermale",1.4,"2.19e-06","1.2 to 1.6"
"tnm_stageII",1.5,"1.38e-04","1.2 to 1.8"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.8"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",2.9,"1.07e-02","1.3 to 6.7"
"tnm_stage0",1.9,"1.97e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.7,"5.21e-01","0.2 to 2.2"
"nmdns_mean.wt",0.9,"1.70e-04","0.9 to 1"
"age.cat>=65",2.1,"0.00e+00","1.9 to 2.4"
"gendermale",1.4,"6.37e-06","1.2 to 1.6"
"tnm_stageII",1.5,"1.17e-04","1.2 to 1.8"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.8"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",2.9,"1.09e-02","1.3 to 6.7"
"tnm_stage0",1.9,"1.96e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.7,"5.23e-01","0.2 to 2.2"
"TNFRSF4_cna",1,"4.37e-01","0.9 to 1.2"
"age.cat>=65",2.2,"0.00e+00","1.9 to 2.5"
"gendermale",1.4,"9.84e-08","1.3 to 1.6"
"tnm_stageII",1.5,"1.33e-04","1.2 to 1.8"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.8"
"tnm_stageIV",4.6,"0.00e+00","3.8 to 5.6"
"tnm_stageX",3,"9.13e-03","1.3 to 6.8"
"tnm_stage0",1.9,"2.17e-01","0.7 to 5.1"
"tnm_stageI/II NOS",0.7,"5.74e-01","0.2 to 2.3"
"TNFRSF4_mut",0.9,"8.33e-01","0.3 to 2.4"
"age.cat>=65",2.2,"0.00e+00","1.9 to 2.5"
"gendermale",1.4,"9.54e-08","1.3 to 1.6"
"tnm_stageII",1.5,"1.39e-04","1.2 to 1.8"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.8"
"tnm_stageIV",4.6,"0.00e+00","3.8 to 5.6"
"tnm_stageX",3,"9.97e-03","1.3 to 6.7"
"tnm_stage0",1.9,"2.03e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.7,"5.79e-01","0.2 to 2.3"
"CNKSR1_cna",1,"8.50e-01","0.9 to 1.1"
"age.cat>=65",2.2,"0.00e+00","1.9 to 2.5"
"gendermale",1.4,"9.68e-08","1.3 to 1.6"
"tnm_stageII",1.5,"1.40e-04","1.2 to 1.8"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.8"
"tnm_stageIV",4.6,"0.00e+00","3.8 to 5.6"
"tnm_stageX",3,"9.80e-03","1.3 to 6.8"
"tnm_stage0",1.9,"2.07e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.7,"5.75e-01","0.2 to 2.3"
"CNKSR1_mut",0,"9.83e-01","0 to 4.92988075292655e+277"
"age.cat>=65",2.2,"0.00e+00","1.9 to 2.5"
"gendermale",1.4,"9.51e-08","1.3 to 1.6"
"tnm_stageII",1.5,"1.31e-04","1.2 to 1.8"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.6,"0.00e+00","3.8 to 5.5"
"tnm_stageX",3,"1.00e-02","1.3 to 6.7"
"tnm_stage0",1.9,"2.03e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.7,"5.80e-01","0.2 to 2.3"
"FUBP1_cna",1.1,"1.89e-01","1 to 1.2"
"age.cat>=65",2.2,"0.00e+00","1.9 to 2.5"
"gendermale",1.4,"6.92e-08","1.3 to 1.6"
"tnm_stageII",1.5,"1.33e-04","1.2 to 1.8"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.8"
"tnm_stageIV",4.6,"0.00e+00","3.8 to 5.6"
"tnm_stageX",3,"9.49e-03","1.3 to 6.8"
"tnm_stage0",1.9,"2.27e-01","0.7 to 5"
"tnm_stageI/II NOS",0.7,"5.58e-01","0.2 to 2.3"
"FUBP1_mut",0.8,"3.72e-01","0.4 to 1.4"
"age.cat>=65",2.2,"0.00e+00","1.9 to 2.5"
"gendermale",1.4,"7.81e-08","1.3 to 1.6"
"tnm_stageII",1.5,"1.37e-04","1.2 to 1.8"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.8"
"tnm_stageIV",4.6,"0.00e+00","3.8 to 5.6"
"tnm_stageX",3,"9.96e-03","1.3 to 6.7"
"tnm_stage0",1.9,"2.03e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.7,"5.77e-01","0.2 to 2.3"
