"var","hr","pval","hr_ci95"
"PDL1.catmed",1.4,"1.64e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.89e-02","1 to 1.6"
"nmdns_mean",1,"2.12e-01","1 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"6.85e-02","1 to 1.3"
"tnm_stageII",1.6,"1.13e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"3.96e-03","1.5 to 8"
"tnm_stage0",2,"1.81e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.33e-01","0.2 to 2"
"TMB.cathigh",1.6,"9.57e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"1.19e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.79e-02","1 to 1.6"
"nmdns_mean.wt",1,"1.79e-01","0.9 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"6.96e-02","1 to 1.3"
"tnm_stageII",1.6,"1.14e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"4.07e-03","1.5 to 8"
"tnm_stage0",2,"1.83e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.32e-01","0.2 to 2"
"TMB.cathigh",1.6,"2.18e-09","1.4 to 1.9"
"PDL1.catmed",1.4,"1.63e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.89e-02","1 to 1.6"
"TNFRSF4_cna",1,"4.67e-01","0.9 to 1.1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"5.56e-02","1 to 1.3"
"tnm_stageII",1.6,"1.15e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.5,"3.45e-03","1.5 to 8.1"
"tnm_stage0",1.9,"2.01e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.6,"4.38e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.83e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.10e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.63e-02","1 to 1.6"
"TNFRSF4_mut",0.8,"5.70e-01","0.3 to 2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"6.01e-02","1 to 1.3"
"tnm_stageII",1.6,"1.06e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.78e-03","1.5 to 8"
"tnm_stage0",2,"1.91e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.40e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.47e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.07e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.31e-02","1.1 to 1.6"
"CNKSR1_cna",1,"8.42e-01","0.9 to 1.1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.63e-02","1 to 1.3"
"tnm_stageII",1.6,"1.21e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.5,"3.74e-03","1.5 to 8"
"tnm_stage0",1.9,"1.94e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.37e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.63e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.18e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.48e-02","1.1 to 1.6"
"CNKSR1_mut",0,"9.83e-01","0 to 1.03386664070815e+274"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"6.12e-02","1 to 1.3"
"tnm_stageII",1.6,"1.08e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.5,"3.70e-03","1.5 to 8"
"tnm_stage0",1.9,"1.96e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.32e-01","0.2 to 2"
"TMB.cathigh",1.7,"1.84e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.14e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"9.22e-03","1.1 to 1.6"
"FUBP1_cna",1.1,"2.44e-01","1 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.2,"5.02e-02","1 to 1.3"
"tnm_stageII",1.6,"1.10e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.5,"3.60e-03","1.5 to 8.1"
"tnm_stage0",1.9,"2.10e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.6,"4.26e-01","0.2 to 2"
"TMB.cathigh",1.7,"4.09e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"9.27e-04","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.39e-02","1.1 to 1.6"
"FUBP1_mut",0.7,"2.16e-01","0.4 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"5.35e-02","1 to 1.3"
"tnm_stageII",1.6,"1.12e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.78e-03","1.5 to 8"
"tnm_stage0",1.9,"1.92e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.35e-01","0.2 to 2"
"TMB.cathigh",1.7,"1.82e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.09e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.28e-02","1.1 to 1.6"
"IL10_cna",1.1,"4.53e-02","1 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.2,"4.77e-02","1 to 1.3"
"tnm_stageII",1.6,"1.25e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.3,"5.30e-03","1.4 to 7.7"
"tnm_stage0",2,"1.85e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"3.94e-01","0.2 to 1.9"
"TMB.cathigh",1.6,"1.42e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"3.25e-04","1.2 to 1.7"
"PDL1.cathigh",1.3,"5.98e-03","1.1 to 1.6"
"IL10_mut",NA," NA","NA to NA"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.61e-02","1 to 1.3"
"tnm_stageII",1.6,"1.23e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.82e-03","1.5 to 8"
"tnm_stage0",2,"1.90e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.39e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.65e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.19e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.36e-02","1.1 to 1.6"
"IRF6_cna",1.1,"1.22e-01","1 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.2,"4.91e-02","1 to 1.3"
"tnm_stageII",1.6,"1.30e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.67e-03","1.5 to 8.1"
"tnm_stage0",2,"1.87e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.02e-01","0.2 to 2"
"TMB.cathigh",1.6,"8.47e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"4.93e-04","1.2 to 1.7"
"PDL1.cathigh",1.3,"7.49e-03","1.1 to 1.6"
"IRF6_mut",1.2,"5.18e-01","0.7 to 1.9"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"5.85e-02","1 to 1.3"
"tnm_stageII",1.6,"1.49e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.85e-03","1.5 to 8"
"tnm_stage0",2,"1.89e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.41e-01","0.2 to 2"
"TMB.cathigh",1.7,"3.10e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.18e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.44e-02","1.1 to 1.6"
"DNMT3A_cna",1.1,"4.98e-02","1 to 1.3"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"7.94e-02","1 to 1.3"
"tnm_stageII",1.6,"8.01e-06","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.3,"5.37e-03","1.4 to 7.7"
"tnm_stage0",1.9,"2.13e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.6,"4.27e-01","0.2 to 2"
"TMB.cathigh",1.6,"9.19e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.07e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"9.37e-03","1.1 to 1.6"
"DNMT3A_mut",0.7,"4.25e-01","0.3 to 1.6"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.2,"5.36e-02","1 to 1.3"
"tnm_stageII",1.6,"1.31e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.5,"3.82e-03","1.5 to 8"
"tnm_stage0",1.9,"1.93e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.36e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.88e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.14e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.30e-02","1.1 to 1.6"
"SOS1_cna",1.1,"5.13e-02","1 to 1.3"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"7.64e-02","1 to 1.3"
"tnm_stageII",1.6,"8.24e-06","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.4,"4.92e-03","1.4 to 7.8"
"tnm_stage0",1.9,"2.11e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.6,"4.34e-01","0.2 to 2"
"TMB.cathigh",1.6,"1.06e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"9.15e-04","1.1 to 1.7"
"PDL1.cathigh",1.3,"8.29e-03","1.1 to 1.6"
"SOS1_mut",1.3,"2.43e-01","0.8 to 2.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"5.16e-02","1 to 1.3"
"tnm_stageII",1.6,"9.90e-06","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.67e-03","1.5 to 8.1"
"tnm_stage0",2,"1.88e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.43e-01","0.2 to 2"
"TMB.cathigh",1.7,"3.49e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.30e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.35e-02","1.1 to 1.6"
"CASP8_cna",1,"5.64e-01","0.9 to 1.1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.80e-02","1 to 1.3"
"tnm_stageII",1.6,"1.15e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.82e-03","1.5 to 8"
"tnm_stage0",2,"1.91e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.41e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.77e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.49e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.48e-02","1 to 1.6"
"CASP8_mut",1.1,"4.94e-01","0.8 to 1.5"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"5.42e-02","1 to 1.3"
"tnm_stageII",1.6,"1.40e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.5,"3.83e-03","1.5 to 8"
"tnm_stage0",2,"1.90e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.39e-01","0.2 to 2"
"TMB.cathigh",1.7,"3.49e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.29e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.41e-02","1.1 to 1.6"
"CTLA4_cna",1,"5.61e-01","0.9 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.78e-02","1 to 1.3"
"tnm_stageII",1.6,"1.15e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.82e-03","1.5 to 8"
"tnm_stage0",2,"1.91e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.41e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.76e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.46e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.50e-02","1 to 1.6"
"CTLA4_mut",0.9,"8.71e-01","0.2 to 3.6"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.58e-02","1 to 1.3"
"tnm_stageII",1.6,"1.23e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.81e-03","1.5 to 8"
"tnm_stage0",2,"1.90e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.39e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.61e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.19e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.37e-02","1.1 to 1.6"
"DNER_cna",1,"9.80e-01","0.9 to 1.1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.61e-02","1 to 1.3"
"tnm_stageII",1.6,"1.27e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.83e-03","1.5 to 8"
"tnm_stage0",2,"1.90e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.39e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.71e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.28e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.45e-02","1.1 to 1.6"
"DNER_mut",0.9,"5.31e-01","0.5 to 1.4"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.2,"5.19e-02","1 to 1.3"
"tnm_stageII",1.6,"1.23e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.5,"3.80e-03","1.5 to 8"
"tnm_stage0",1.9,"1.93e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.35e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.34e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.27e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.28e-02","1.1 to 1.6"
"PDCD1_cna",1,"8.96e-01","0.9 to 1.1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.64e-02","1 to 1.3"
"tnm_stageII",1.6,"1.23e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.78e-03","1.5 to 8"
"tnm_stage0",2,"1.91e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.42e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.72e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.34e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.45e-02","1.1 to 1.6"
"PDCD1_mut",0,"9.87e-01","0 to 2.88854925651995e+246"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.59e-02","1 to 1.3"
"tnm_stageII",1.6,"1.25e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.82e-03","1.5 to 8"
"tnm_stage0",2,"1.91e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.39e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.62e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.20e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.36e-02","1.1 to 1.6"
"SLC22A14_cna",0.8,"2.14e-04","0.7 to 0.9"
"age.cat>=65",2,"0.00e+00","1.8 to 2.3"
"gendermale",1.2,"5.06e-02","1 to 1.3"
"tnm_stageII",1.6,"8.25e-06","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.8,"2.00e-03","1.6 to 8.7"
"tnm_stage0",2,"1.76e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.08e-01","0.2 to 2"
"TMB.cathigh",1.7,"1.20e-11","1.4 to 1.9"
"PDL1.catmed",1.2,"4.99e-02","1 to 1.5"
"PDL1.cathigh",1.3,"1.38e-02","1.1 to 1.6"
"SLC22A14_mut",0,"9.84e-01","0 to Inf"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.40e-02","1 to 1.3"
"tnm_stageII",1.6,"1.37e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"3.96e-03","1.5 to 8"
"tnm_stage0",1.9,"1.94e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.35e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.00e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.54e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.44e-02","1.1 to 1.6"
"PIK3CA_cna",1.1,"6.01e-02","1 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"6.82e-02","1 to 1.3"
"tnm_stageII",1.6,"1.07e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.4,"0.00e+00","3.6 to 5.4"
"tnm_stageX",3.6,"3.08e-03","1.5 to 8.2"
"tnm_stage0",1.9,"1.92e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.41e-01","0.2 to 2"
"TMB.cathigh",1.6,"2.43e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"1.00e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"6.05e-03","1.1 to 1.6"
"PIK3CA_mut",1,"9.50e-01","0.5 to 2.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.60e-02","1 to 1.3"
"tnm_stageII",1.6,"1.23e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.81e-03","1.5 to 8"
"tnm_stage0",2,"1.90e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.39e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.69e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.19e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.36e-02","1.1 to 1.6"
"CXCL9_cna",0.9,"1.43e-01","0.8 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"5.49e-02","1 to 1.3"
"tnm_stageII",1.6,"1.12e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"4.66e-03","1.5 to 7.8"
"tnm_stage0",1.9,"2.18e-01","0.7 to 5.1"
"tnm_stageI/II NOS",0.6,"4.57e-01","0.2 to 2.1"
"TMB.cathigh",1.7,"3.91e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.20e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.35e-02","1.1 to 1.6"
"CXCL9_mut",2.6,"2.20e-02","1.2 to 6.1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.79e-02","1 to 1.3"
"tnm_stageII",1.6,"9.86e-06","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.68e-03","1.5 to 8.1"
"tnm_stage0",2,"1.88e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.45e-01","0.2 to 2"
"TMB.cathigh",1.7,"3.23e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.25e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.32e-02","1.1 to 1.6"
"CXCL10_cna",0.9,"1.43e-01","0.8 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"5.49e-02","1 to 1.3"
"tnm_stageII",1.6,"1.12e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"4.66e-03","1.5 to 7.8"
"tnm_stage0",1.9,"2.18e-01","0.7 to 5.1"
"tnm_stageI/II NOS",0.6,"4.57e-01","0.2 to 2.1"
"TMB.cathigh",1.7,"3.91e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.20e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.35e-02","1.1 to 1.6"
"CXCL11_cna",0.9,"1.65e-01","0.8 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"5.51e-02","1 to 1.3"
"tnm_stageII",1.6,"1.13e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"4.61e-03","1.5 to 7.8"
"tnm_stage0",1.9,"2.16e-01","0.7 to 5.1"
"tnm_stageI/II NOS",0.6,"4.56e-01","0.2 to 2.1"
"TMB.cathigh",1.7,"3.88e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.21e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.35e-02","1.1 to 1.6"
"TET2_cna",0.9,"7.42e-03","0.8 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"4.98e-02","1 to 1.3"
"tnm_stageII",1.6,"9.28e-06","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.4,"0.00e+00","3.6 to 5.4"
"tnm_stageX",3.3,"5.53e-03","1.4 to 7.7"
"tnm_stage0",2,"1.73e-01","0.7 to 5.5"
"tnm_stageI/II NOS",0.7,"4.77e-01","0.2 to 2.1"
"TMB.cathigh",1.6,"2.05e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"7.65e-04","1.1 to 1.7"
"PDL1.cathigh",1.3,"6.82e-03","1.1 to 1.6"
"TET2_mut",1,"8.26e-01","0.7 to 1.4"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.50e-02","1 to 1.3"
"tnm_stageII",1.6,"1.21e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.83e-03","1.5 to 8"
"tnm_stage0",2,"1.92e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.38e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.57e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.20e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.37e-02","1.1 to 1.6"
"IL2_cna",0.8,"4.14e-03","0.8 to 0.9"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"4.78e-02","1 to 1.3"
"tnm_stageII",1.6,"8.90e-06","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.4,"0.00e+00","3.6 to 5.4"
"tnm_stageX",3.3,"5.79e-03","1.4 to 7.6"
"tnm_stage0",2,"1.72e-01","0.7 to 5.5"
"tnm_stageI/II NOS",0.7,"4.79e-01","0.2 to 2.1"
"TMB.cathigh",1.6,"2.14e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"8.51e-04","1.1 to 1.7"
"PDL1.cathigh",1.3,"7.18e-03","1.1 to 1.6"
"IL2_mut",0,"9.84e-01","0 to 9.92812672933763e+258"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.2,"5.30e-02","1 to 1.3"
"tnm_stageII",1.6,"1.27e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.5,"3.80e-03","1.5 to 8"
"tnm_stage0",1.9,"1.92e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.37e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.43e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.24e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.29e-02","1.1 to 1.6"
"IRF1_cna",0.9,"2.42e-01","0.9 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.85e-02","1 to 1.3"
"tnm_stageII",1.6,"1.36e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.4,"0.00e+00","3.7 to 5.4"
